Id,NamaPemain,Posisi,Club,Negara,Liga,PlayerInstruction
745,Bukayo Asensio,RW,Frankfurt,Spain,Bundesliga,Inside Forward
746,Christian Berardi,RW,Monaco,Cameroon,Ligue 1,Winger
747,Ousmane Bailey,RW,Barcelona,England,La Liga,Inside Forward
748,Domenico Asensio,RW,AS Roma,Sweden,Serie A,Wide Playmaker
749,Serge Goes,RW,AC Milan,Egypt,Serie A,Winger
750,Yeremy Dembele,RW,AS Roma,Sweden,Serie A,Inside Forward
751,Raphinha Kubo,RW,Bayern Munich,Jamaica,Bundesliga,Wide Playmaker
752,Serge Kulusevski,RW,Barcelona,France,La Liga,Wide Playmaker
753,Michael Kulusevski,RW,Napoli,Ivory Coast,Serie A,Inside Forward
754,Takefusa Sane,RW,Lyon,Egypt,Ligue 1,Wide Playmaker
755,Takefusa Berardi,RW,Juventus,Cameroon,Serie A,Inside Forward
756,Raphinha Bailey,RW,Bayer Leverkusen,Brazil,Bundesliga,Inside Forward
757,Ousmane Salah,RW,AC Milan,Germany,Serie A,Inside Forward
758,Bukayo Goes,RW,Frankfurt,Jamaica,Bundesliga,Inside Forward
759,Federico Di Maria,RW,Barcelona,Italy,La Liga,Winger
760,Federico Di Maria,RW,RB Leipzig,Japan,Bundesliga,Inside Forward
761,Nicolas Sane,RW,Brighton,Italy,Premier League,Winger
762,Jarrod Salah,RW,Lille,France,Ligue 1,Winger
763,Yeremy Chiesa,RW,Nice,Cameroon,Ligue 1,Inside Forward
764,Leon Goes,RW,Atalanta,Sweden,Serie A,Winger
765,Federico Raphinha,RW,Stuttgart,USA,Bundesliga,Winger
766,Takefusa Kubo,RW,Frankfurt,Spain,Bundesliga,Inside Forward
767,Yeremy Raphinha,RW,Atletico Madrid,England,La Liga,Winger
768,Domenico Chiesa,RW,Arsenal,Egypt,Premier League,Winger
769,Ousmane Asensio,RW,Dortmund,England,Bundesliga,Inside Forward
770,Rodrygo Gonzalez,RW,AC Milan,Spain,Serie A,Inside Forward
771,Michael Gnabry,RW,RB Leipzig,Argentina,Bundesliga,Winger
772,Christian Sane,RW,Barcelona,Brazil,La Liga,Winger
773,Mohamed Chiesa,RW,Marseille,Italy,Ligue 1,Winger
774,Ousmane Raphinha,RW,West Ham,Jamaica,Premier League,Winger
775,Domenico Mbeumo,RW,Tottenham,Jamaica,Premier League,Winger
776,Serge Chiesa,RW,AS Roma,Sweden,Serie A,Winger
777,Rodrygo Berardi,RW,Dortmund,England,Bundesliga,Inside Forward
778,Serge Di Maria,RW,West Ham,Egypt,Premier League,Wide Playmaker
779,Christian Bowen,RW,Dortmund,Italy,Bundesliga,Inside Forward
780,Raphinha Salah,RW,Stuttgart,France,Bundesliga,Wide Playmaker
781,Federico Olise,RW,Newcastle,Egypt,Premier League,Wide Playmaker
782,Dejan Berardi,RW,PSG,Egypt,Ligue 1,Inside Forward
783,Bukayo Mbeumo,RW,AC Milan,Japan,Serie A,Winger
784,Yeremy Bailey,RW,RB Leipzig,Italy,Bundesliga,Inside Forward
785,Domenico Gonzalez,RW,Athletic Club,Japan,La Liga,Wide Playmaker
786,Federico Pino,RW,Dortmund,Germany,Bundesliga,Wide Playmaker
787,Rodrygo Pulisic,RW,Lille,Sweden,Ligue 1,Winger
788,Ousmane Raphinha,RW,AC Milan,Germany,Serie A,Wide Playmaker
789,Domenico Berardi,RW,Valencia,England,La Liga,Winger
790,Mohamed Bailey,RW,Girona,France,La Liga,Wide Playmaker
791,Serge Goes,RW,Dortmund,Egypt,Bundesliga,Wide Playmaker
792,Marco Sane,RW,Liverpool,Japan,Premier League,Inside Forward
793,Angel Kubo,RW,Liverpool,Germany,Premier League,Wide Playmaker
794,Bryan Bowen,RW,Lille,USA,Ligue 1,Inside Forward
795,Leon Kulusevski,RW,Bayern Munich,Argentina,Bundesliga,Winger
796,Ousmane Kubo,RW,Lille,Italy,Ligue 1,Winger
797,Mohamed Chiesa,RW,Valencia,England,La Liga,Wide Playmaker
798,Leon Gonzalez,RW,Girona,Cameroon,La Liga,Wide Playmaker
799,Marco Kulusevski,RW,Brighton,France,Premier League,Inside Forward
800,Rodrygo Kubo,RW,Atalanta,Argentina,Serie A,Winger
801,Mohamed Goes,RW,Lille,Germany,Ligue 1,Wide Playmaker
802,Jarrod Dembele,RW,PSG,Italy,Ligue 1,Wide Playmaker
803,Bukayo Pulisic,RW,Bayer Leverkusen,Brazil,Bundesliga,Inside Forward
804,Bukayo Saka,RW,Real Sociedad,England,La Liga,Wide Playmaker
805,Leroy Berardi,RW,Marseille,Brazil,Ligue 1,Winger
806,Michael Kubo,RW,Napoli,Brazil,Serie A,Wide Playmaker
807,Dejan Salah,RW,Newcastle,Italy,Premier League,Inside Forward
808,Nicolas Bailey,RW,Frankfurt,Egypt,Bundesliga,Inside Forward
809,Jarrod Olise,RW,Girona,Cameroon,La Liga,Winger
810,Jarrod Raphinha,RW,Dortmund,Argentina,Bundesliga,Wide Playmaker
811,Marco Dembele,RW,Napoli,Cameroon,Serie A,Winger
812,Christian Bowen,RW,Brighton,Sweden,Premier League,Winger
813,Mohamed Bailey,RW,Atletico Madrid,Egypt,La Liga,Inside Forward
814,Christian Kulusevski,RW,Girona,France,La Liga,Inside Forward
815,Marco Bailey,RW,Lazio,Brazil,Serie A,Inside Forward
816,Bryan Bowen,RW,Brighton,Cameroon,Premier League,Inside Forward
817,Dejan Olise,RW,AC Milan,Ivory Coast,Serie A,Inside Forward
818,Christian Sane,RW,Dortmund,England,Bundesliga,Wide Playmaker
819,Serge Kulusevski,RW,Arsenal,Japan,Premier League,Wide Playmaker
820,Christian Goes,RW,Bayer Leverkusen,Argentina,Bundesliga,Inside Forward
821,Serge Salah,RW,Monaco,Germany,Ligue 1,Inside Forward
822,Federico Dembele,RW,Inter Milan,Argentina,Serie A,Wide Playmaker
823,Bryan Bailey,RW,Valencia,Germany,La Liga,Winger
824,Jarrod Pino,RW,Lazio,Brazil,Serie A,Winger
825,Raphinha Chiesa,RW,Liverpool,Germany,Premier League,Wide Playmaker
826,Angel Pulisic,RW,Bologna,Sweden,Serie A,Winger
827,Christian Gnabry,RW,Liverpool,Jamaica,Premier League,Wide Playmaker
828,Federico Saka,RW,Brighton,USA,Premier League,Inside Forward
829,Marco Kulusevski,RW,Atletico Madrid,Argentina,La Liga,Inside Forward
830,Mohamed Bowen,RW,PSG,Argentina,Ligue 1,Wide Playmaker
831,Dejan Salah,RW,Athletic Club,Egypt,La Liga,Inside Forward
832,Michael Dembele,RW,Bologna,France,Serie A,Wide Playmaker
833,Bryan Sane,RW,Frankfurt,Egypt,Bundesliga,Wide Playmaker
834,Ousmane Saka,RW,Atletico Madrid,Jamaica,La Liga,Wide Playmaker
835,Bryan Chiesa,RW,Lyon,Argentina,Ligue 1,Wide Playmaker
836,Federico Kubo,RW,Bayern Munich,Italy,Bundesliga,Wide Playmaker
837,Mohamed Berardi,RW,Barcelona,Germany,La Liga,Inside Forward
838,Takefusa Olise,RW,Dortmund,Japan,Bundesliga,Winger
839,Dejan Asensio,RW,Bayer Leverkusen,Brazil,Bundesliga,Inside Forward
840,Ousmane Asensio,RW,Lazio,Brazil,Serie A,Winger
841,Yeremy Goes,RW,Girona,Jamaica,La Liga,Inside Forward
842,Michael Bailey,RW,Lazio,Spain,Serie A,Wide Playmaker
843,Federico Di Maria,RW,Bayer Leverkusen,Argentina,Bundesliga,Inside Forward
844,Leon Bailey,RW,PSG,France,Ligue 1,Inside Forward
845,Michael Saka,RW,Frankfurt,Sweden,Bundesliga,Inside Forward
846,Bryan Bowen,RW,Lille,Germany,Ligue 1,Winger
847,Dejan Olise,RW,Girona,Argentina,La Liga,Inside Forward
848,Takefusa Gonzalez,RW,Bologna,USA,Serie A,Wide Playmaker
849,Marco Bowen,RW,Lyon,Spain,Ligue 1,Inside Forward
850,Rodrygo Gonzalez,RW,AS Roma,France,Serie A,Inside Forward
851,Leon Bowen,RW,Athletic Club,Ivory Coast,La Liga,Winger
852,Yeremy Pulisic,RW,Atalanta,Cameroon,Serie A,Inside Forward
853,Raphinha Saka,RW,Stuttgart,Egypt,Bundesliga,Wide Playmaker
854,Mohamed Pulisic,RW,Lille,Egypt,Ligue 1,Inside Forward
855,Leon Berardi,RW,Juventus,England,Serie A,Winger
856,Mohamed Goes,RW,Real Betis,Ivory Coast,La Liga,Inside Forward
857,Raphinha Pulisic,RW,Tottenham,Argentina,Premier League,Wide Playmaker
858,Angel Raphinha,RW,Tottenham,Sweden,Premier League,Winger
859,Leon Saka,RW,Brest,Sweden,Ligue 1,Inside Forward
860,Dejan Dembele,RW,Barcelona,France,La Liga,Inside Forward
861,Takefusa Dembele,RW,RB Leipzig,Italy,Bundesliga,Winger
862,Angel Sane,RW,AC Milan,Cameroon,Serie A,Inside Forward
863,Raphinha Mbeumo,RW,Aston Villa,USA,Premier League,Inside Forward
864,Federico Asensio,RW,Marseille,Spain,Ligue 1,Winger
865,Bukayo Olise,RW,RB Leipzig,Sweden,Bundesliga,Inside Forward
866,Christian Kubo,RW,Nice,Spain,Ligue 1,Winger
867,Domenico Saka,RW,Napoli,England,Serie A,Inside Forward
868,Jarrod Mbeumo,RW,Real Betis,Spain,La Liga,Inside Forward
869,Nicolas Pulisic,RW,Monaco,Sweden,Ligue 1,Inside Forward
870,Raphinha Dembele,RW,Nice,Jamaica,Ligue 1,Wide Playmaker
871,Takefusa Goes,RW,Inter Milan,Cameroon,Serie A,Wide Playmaker
872,Takefusa Chiesa,RW,Aston Villa,Argentina,Premier League,Wide Playmaker
873,Serge Kubo,RW,Arsenal,Sweden,Premier League,Wide Playmaker
874,Michael Raphinha,RW,Arsenal,Cameroon,Premier League,Inside Forward
875,Rodrygo Pino,RW,Frankfurt,Egypt,Bundesliga,Winger
876,Yeremy Dembele,RW,Brest,Argentina,Ligue 1,Wide Playmaker
877,Bukayo Bowen,RW,Dortmund,Ivory Coast,Bundesliga,Winger
878,Rodrygo Di Maria,RW,Barcelona,Brazil,La Liga,Inside Forward
879,Leroy Salah,RW,Bayer Leverkusen,Ivory Coast,Bundesliga,Winger
880,Dejan Salah,RW,Napoli,Cameroon,Serie A,Wide Playmaker
881,Serge Sane,RW,Nice,Germany,Ligue 1,Inside Forward
882,Bukayo Salah,RW,Brest,England,Ligue 1,Inside Forward
883,Takefusa Saka,RW,Bologna,Italy,Serie A,Wide Playmaker
884,Marco Goes,RW,Inter Milan,Ivory Coast,Serie A,Winger
885,Dejan Bowen,RW,AC Milan,Spain,Serie A,Inside Forward
886,Angel Gnabry,RW,Lazio,Cameroon,Serie A,Inside Forward
887,Mohamed Kubo,RW,Girona,USA,La Liga,Winger
888,Domenico Pulisic,RW,Atletico Madrid,France,La Liga,Inside Forward
889,Nicolas Saka,RW,Tottenham,Spain,Premier League,Wide Playmaker
890,Christian Salah,RW,Nice,Sweden,Ligue 1,Winger
891,Jarrod Mbeumo,RW,AS Roma,USA,Serie A,Winger
892,Christian Asensio,RW,Bayer Leverkusen,France,Bundesliga,Inside Forward
893,Raphinha Kubo,RW,Juventus,England,Serie A,Winger
894,Angel Gonzalez,RW,Brighton,Brazil,Premier League,Wide Playmaker
895,Raphinha Raphinha,RW,Bologna,Jamaica,Serie A,Wide Playmaker
896,Dejan Pulisic,RW,Newcastle,Japan,Premier League,Wide Playmaker
897,Michael Chiesa,RW,Chelsea,Argentina,Premier League,Winger
898,Yeremy Saka,RW,Inter Milan,Cameroon,Serie A,Wide Playmaker
899,Jarrod Sane,RW,AC Milan,Sweden,Serie A,Inside Forward
900,Christian Kulusevski,RW,Stuttgart,Sweden,Bundesliga,Inside Forward
901,Leroy Kubo,RW,PSG,Jamaica,Ligue 1,Wide Playmaker
902,Dejan Sane,RW,Lazio,Japan,Serie A,Wide Playmaker
903,Angel Chiesa,RW,Bayern Munich,Japan,Bundesliga,Winger
904,Christian Kubo,RW,Barcelona,USA,La Liga,Wide Playmaker
905,Bukayo Salah,RW,Real Madrid,Cameroon,La Liga,Winger
906,Ousmane Raphinha,RW,Brighton,Japan,Premier League,Inside Forward
907,Ousmane Goes,RW,Barcelona,England,La Liga,Winger
908,Nicolas Raphinha,RW,Atletico Madrid,Germany,La Liga,Winger
909,Ousmane Gnabry,RW,Inter Milan,Brazil,Serie A,Winger
910,Yeremy Goes,RW,Dortmund,Germany,Bundesliga,Inside Forward
911,Jarrod Kubo,RW,Aston Villa,Ivory Coast,Premier League,Winger
912,Michael Raphinha,RW,PSG,Egypt,Ligue 1,Inside Forward
913,Takefusa Kubo,RW,AS Roma,Argentina,Serie A,Winger
914,Marco Di Maria,RW,Bologna,USA,Serie A,Inside Forward
915,Jarrod Berardi,RW,Atalanta,Japan,Serie A,Winger
916,Nicolas Goes,RW,Manchester United,Japan,Premier League,Wide Playmaker
917,Marco Bailey,RW,Monaco,Egypt,Ligue 1,Wide Playmaker
918,Yeremy Raphinha,RW,Liverpool,Ivory Coast,Premier League,Winger
919,Ousmane Pino,RW,RB Leipzig,Italy,Bundesliga,Winger
920,Angel Pulisic,RW,Barcelona,Argentina,La Liga,Inside Forward
921,Marco Pino,RW,Marseille,Egypt,Ligue 1,Winger
922,Marco Berardi,RW,Atletico Madrid,Ivory Coast,La Liga,Inside Forward
923,Bryan Raphinha,RW,Lyon,Italy,Ligue 1,Winger
924,Raphinha Pino,RW,Frankfurt,Ivory Coast,Bundesliga,Wide Playmaker
925,Mohamed Kulusevski,RW,Newcastle,Spain,Premier League,Inside Forward
926,Takefusa Bailey,RW,Barcelona,Cameroon,La Liga,Wide Playmaker
927,Yeremy Mbeumo,RW,Lille,Egypt,Ligue 1,Inside Forward
928,Leroy Berardi,RW,Real Sociedad,Argentina,La Liga,Inside Forward
929,Jarrod Olise,RW,Athletic Club,Japan,La Liga,Inside Forward
930,Yeremy Goes,RW,Juventus,Brazil,Serie A,Wide Playmaker
931,Serge Olise,RW,Girona,Italy,La Liga,Wide Playmaker
932,Raphinha Di Maria,RW,AS Roma,Sweden,Serie A,Winger
933,Angel Dembele,RW,Atalanta,Italy,Serie A,Winger
934,Angel Pino,RW,Lille,Egypt,Ligue 1,Inside Forward
935,Angel Gnabry,RW,Lyon,Brazil,Ligue 1,Wide Playmaker
936,Marco Asensio,RW,Manchester United,Japan,Premier League,Inside Forward
937,Angel Chiesa,RW,AC Milan,Sweden,Serie A,Wide Playmaker
938,Angel Olise,RW,Atletico Madrid,Egypt,La Liga,Winger
939,Mohamed Asensio,RW,Lyon,England,Ligue 1,Winger
940,Marco Gnabry,RW,Atletico Madrid,England,La Liga,Inside Forward
941,Domenico Pulisic,RW,AC Milan,Sweden,Serie A,Wide Playmaker
942,Leon Pino,RW,Bayer Leverkusen,Spain,Bundesliga,Winger
943,Michael Salah,RW,Barcelona,Brazil,La Liga,Wide Playmaker
944,Yeremy Saka,RW,Brighton,Sweden,Premier League,Winger
945,Ousmane Bailey,RW,Barcelona,Argentina,La Liga,Wide Playmaker
946,Angel Pulisic,RW,Bayer Leverkusen,Japan,Bundesliga,Winger
947,Takefusa Kubo,RW,RB Leipzig,Ivory Coast,Bundesliga,Wide Playmaker
948,Raphinha Salah,RW,Stuttgart,Italy,Bundesliga,Winger
949,Angel Kubo,RW,Frankfurt,USA,Bundesliga,Inside Forward
950,Takefusa Raphinha,RW,Real Sociedad,Italy,La Liga,Inside Forward
951,Domenico Salah,RW,Napoli,Italy,Serie A,Inside Forward
952,Bryan Salah,RW,Dortmund,Italy,Bundesliga,Wide Playmaker
953,Angel Pino,RW,Atletico Madrid,USA,La Liga,Inside Forward
954,Dejan Sane,RW,Real Sociedad,USA,La Liga,Wide Playmaker
955,Leroy Chiesa,RW,Monaco,USA,Ligue 1,Inside Forward
956,Nicolas Raphinha,RW,PSG,Cameroon,Ligue 1,Inside Forward
957,Serge Raphinha,RW,Real Sociedad,Germany,La Liga,Wide Playmaker
958,Ousmane Sane,RW,Liverpool,Cameroon,Premier League,Inside Forward
959,Leroy Pino,RW,Real Sociedad,Egypt,La Liga,Inside Forward
960,Yeremy Gonzalez,RW,Napoli,Ivory Coast,Serie A,Winger
961,Marco Bowen,RW,Atalanta,Japan,Serie A,Inside Forward
962,Christian Kulusevski,RW,Valencia,Brazil,La Liga,Wide Playmaker
963,Bukayo Kubo,RW,Liverpool,Jamaica,Premier League,Wide Playmaker
964,Leroy Pulisic,RW,West Ham,England,Premier League,Inside Forward
965,Bukayo Olise,RW,Manchester City,Egypt,Premier League,Wide Playmaker
966,Christian Chiesa,RW,Atletico Madrid,Spain,La Liga,Winger
967,Takefusa Dembele,RW,Atalanta,Cameroon,Serie A,Inside Forward
968,Christian Goes,RW,Bologna,England,Serie A,Wide Playmaker
969,Federico Kubo,RW,Liverpool,Ivory Coast,Premier League,Inside Forward
970,Leroy Sane,RW,PSG,Argentina,Ligue 1,Winger
971,Federico Olise,RW,Girona,Jamaica,La Liga,Inside Forward
972,Bryan Raphinha,RW,Manchester City,Italy,Premier League,Wide Playmaker
973,Michael Sane,RW,Chelsea,Germany,Premier League,Winger
974,Angel Dembele,RW,Bologna,Japan,Serie A,Winger
975,Dejan Salah,RW,Dortmund,Ivory Coast,Bundesliga,Inside Forward
976,Michael Gonzalez,RW,Bayer Leverkusen,Germany,Bundesliga,Inside Forward
977,Michael Chiesa,RW,Chelsea,Germany,Premier League,Winger
978,Leon Goes,RW,Chelsea,Egypt,Premier League,Inside Forward
979,Christian Pulisic,RW,Nice,England,Ligue 1,Wide Playmaker
980,Yeremy Raphinha,RW,West Ham,Sweden,Premier League,Wide Playmaker
981,Leon Raphinha,RW,RB Leipzig,Ivory Coast,Bundesliga,Winger
982,Leon Raphinha,RW,Lyon,Spain,Ligue 1,Inside Forward
983,Nicolas Bailey,RW,Bologna,England,Serie A,Inside Forward
984,Federico Goes,RW,Real Madrid,Japan,La Liga,Wide Playmaker
985,Bukayo Asensio,RW,Athletic Club,USA,La Liga,Wide Playmaker
986,Christian Pulisic,RW,Nice,Egypt,Ligue 1,Wide Playmaker
987,Marco Dembele,RW,Manchester City,England,Premier League,Inside Forward
988,Marco Goes,RW,Manchester City,Jamaica,Premier League,Inside Forward
989,Bukayo Bailey,RW,Nice,Cameroon,Ligue 1,Inside Forward
990,Raphinha Raphinha,RW,West Ham,Brazil,Premier League,Winger
991,Michael Olise,RW,RB Leipzig,Germany,Bundesliga,Winger
992,Jarrod Berardi,RW,Frankfurt,USA,Bundesliga,Winger
993,Angel Raphinha,RW,Athletic Club,Brazil,La Liga,Wide Playmaker
994,Angel Asensio,RW,Lille,Italy,Ligue 1,Inside Forward
995,Jarrod Bailey,RW,Arsenal,Argentina,Premier League,Inside Forward
996,Yeremy Kulusevski,RW,Tottenham,Argentina,Premier League,Winger
997,Rodrygo Salah,RW,Bayer Leverkusen,USA,Bundesliga,Wide Playmaker
998,Raphinha Asensio,RW,Aston Villa,Germany,Premier League,Winger
999,Leon Olise,RW,Lyon,England,Ligue 1,Wide Playmaker
1000,Raphinha Kulusevski,RW,Real Madrid,Japan,La Liga,Inside Forward
1001,Federico Goes,RW,Dortmund,USA,Bundesliga,Inside Forward
1002,Jarrod Goes,RW,RB Leipzig,Sweden,Bundesliga,Inside Forward
1003,Angel Kulusevski,RW,Arsenal,Japan,Premier League,Winger
1004,Leroy Pino,RW,Lille,Spain,Ligue 1,Inside Forward
1005,Leon Olise,RW,Lyon,France,Ligue 1,Wide Playmaker
1006,Angel Salah,RW,Lille,Japan,Ligue 1,Winger
1007,Christian Bowen,RW,AC Milan,Egypt,Serie A,Wide Playmaker
1008,Raphinha Goes,RW,Brest,Japan,Ligue 1,Winger
1009,Takefusa Gonzalez,RW,Real Sociedad,Italy,La Liga,Winger
1010,Raphinha Sane,RW,AS Roma,Argentina,Serie A,Inside Forward
1011,Michael Dembele,RW,Valencia,Jamaica,La Liga,Inside Forward
1012,Rodrygo Gonzalez,RW,Real Betis,Brazil,La Liga,Inside Forward
1013,Leroy Kubo,RW,Atletico Madrid,Ivory Coast,La Liga,Wide Playmaker
1014,Nicolas Pino,RW,Lyon,USA,Ligue 1,Winger
1015,Nicolas Gnabry,RW,Bologna,Sweden,Serie A,Inside Forward
1016,Rodrygo Salah,RW,Bayern Munich,Italy,Bundesliga,Inside Forward
1017,Raphinha Gnabry,RW,Girona,France,La Liga,Winger
1018,Raphinha Salah,RW,Tottenham,Sweden,Premier League,Inside Forward
1019,Yeremy Pulisic,RW,Juventus,Spain,Serie A,Wide Playmaker
1020,Bryan Mbeumo,RW,Bayern Munich,USA,Bundesliga,Winger
1021,Yeremy Saka,RW,Nice,England,Ligue 1,Winger
1022,Mohamed Kubo,RW,Real Betis,Brazil,La Liga,Wide Playmaker
1023,Rodrygo Saka,RW,Dortmund,Jamaica,Bundesliga,Inside Forward
1024,Mohamed Bailey,RW,Atalanta,Spain,Serie A,Winger
1025,Takefusa Gnabry,RW,Liverpool,Argentina,Premier League,Wide Playmaker
1026,Domenico Asensio,RW,Lyon,Argentina,Ligue 1,Winger
1027,Leroy Saka,RW,Real Betis,Cameroon,La Liga,Inside Forward
1028,Bukayo Kubo,RW,Aston Villa,France,Premier League,Winger
1029,Leon Bailey,RW,Real Betis,England,La Liga,Winger
1030,Domenico Chiesa,RW,Stuttgart,Sweden,Bundesliga,Inside Forward
1031,Serge Pulisic,RW,Real Madrid,Jamaica,La Liga,Winger
1032,Rodrygo Goes,RW,Brighton,Italy,Premier League,Inside Forward
1033,Bryan Pino,RW,Bayern Munich,Japan,Bundesliga,Winger
1034,Serge Asensio,RW,Marseille,USA,Ligue 1,Inside Forward
1035,Serge Gonzalez,RW,Bayern Munich,Argentina,Bundesliga,Inside Forward
1036,Michael Di Maria,RW,Bologna,Ivory Coast,Serie A,Inside Forward
1037,Ousmane Bowen,RW,Barcelona,Ivory Coast,La Liga,Wide Playmaker
1038,Angel Pulisic,RW,Marseille,Spain,Ligue 1,Winger
1039,Dejan Dembele,RW,Stuttgart,Spain,Bundesliga,Inside Forward
1040,Michael Berardi,RW,Aston Villa,Germany,Premier League,Inside Forward
1041,Serge Goes,RW,Lazio,Egypt,Serie A,Wide Playmaker
1042,Christian Di Maria,RW,Barcelona,Jamaica,La Liga,Wide Playmaker
1043,Angel Pino,RW,Stuttgart,USA,Bundesliga,Wide Playmaker
1044,Domenico Bailey,RW,Atletico Madrid,Egypt,La Liga,Inside Forward
1045,Bukayo Mbeumo,RW,Barcelona,Sweden,La Liga,Inside Forward
1046,Dejan Sane,RW,Valencia,Japan,La Liga,Winger
1047,Leroy Berardi,RW,Real Sociedad,Germany,La Liga,Inside Forward
1048,Domenico Pulisic,RW,AC Milan,Egypt,Serie A,Wide Playmaker
1049,Angel Salah,RW,Lyon,Cameroon,Ligue 1,Wide Playmaker
1050,Bryan Dembele,RW,Atletico Madrid,Jamaica,La Liga,Inside Forward
1051,Nicolas Dembele,RW,Brighton,Egypt,Premier League,Winger
1052,Serge Bailey,RW,Manchester United,Cameroon,Premier League,Wide Playmaker
1053,Mohamed Salah,RW,Marseille,USA,Ligue 1,Winger
1054,Rodrygo Gnabry,RW,Bayern Munich,Germany,Bundesliga,Inside Forward
1055,Angel Sane,RW,Monaco,Italy,Ligue 1,Wide Playmaker
1056,Christian Bailey,RW,Atalanta,Jamaica,Serie A,Inside Forward
1057,Ousmane Saka,RW,Inter Milan,USA,Serie A,Inside Forward
1058,Raphinha Chiesa,RW,Brighton,Spain,Premier League,Wide Playmaker
1059,Federico Pulisic,RW,Bayer Leverkusen,Cameroon,Bundesliga,Inside Forward
1060,Mohamed Berardi,RW,Napoli,Spain,Serie A,Winger
1061,Bryan Dembele,RW,RB Leipzig,France,Bundesliga,Inside Forward
1062,Dejan Dembele,RW,Atletico Madrid,England,La Liga,Winger
1063,Jarrod Pino,RW,Bayer Leverkusen,Italy,Bundesliga,Winger
1064,Mohamed Kubo,RW,Real Madrid,USA,La Liga,Winger
1065,Dejan Salah,RW,Chelsea,Egypt,Premier League,Inside Forward
1066,Bukayo Chiesa,RW,Manchester City,Italy,Premier League,Inside Forward
1067,Leon Pino,RW,AS Roma,Spain,Serie A,Winger
1068,Rodrygo Pino,RW,RB Leipzig,Japan,Bundesliga,Wide Playmaker
1069,Jarrod Berardi,RW,Dortmund,Japan,Bundesliga,Winger
1070,Nicolas Goes,RW,Napoli,USA,Serie A,Inside Forward
1071,Leroy Chiesa,RW,Lazio,Germany,Serie A,Wide Playmaker
1072,Serge Pino,RW,Brighton,England,Premier League,Winger
1073,Yeremy Saka,RW,AS Roma,Germany,Serie A,Inside Forward
1074,Marco Dembele,RW,Lille,France,Ligue 1,Winger
1075,Christian Saka,RW,Barcelona,Italy,La Liga,Winger
1076,Leon Berardi,RW,Girona,Italy,La Liga,Wide Playmaker
1077,Takefusa Berardi,RW,Manchester United,France,Premier League,Inside Forward
1078,Yeremy Kubo,RW,Brighton,Jamaica,Premier League,Inside Forward
1079,Leon Pino,RW,Stuttgart,England,Bundesliga,Inside Forward
1080,Leon Goes,RW,Frankfurt,USA,Bundesliga,Wide Playmaker
1081,Leroy Raphinha,RW,Lazio,Ivory Coast,Serie A,Winger
1082,Ousmane Di Maria,RW,Napoli,Argentina,Serie A,Wide Playmaker
1083,Domenico Berardi,RW,Stuttgart,Brazil,Bundesliga,Inside Forward
1084,Serge Dembele,RW,Liverpool,Brazil,Premier League,Winger
1085,Rodrygo Berardi,RW,Barcelona,Sweden,La Liga,Inside Forward
1086,Jarrod Chiesa,RW,Atletico Madrid,France,La Liga,Wide Playmaker
1087,Christian Raphinha,RW,Marseille,Brazil,Ligue 1,Inside Forward
1088,Dejan Bowen,RW,Brest,England,Ligue 1,Winger
1089,Mohamed Salah,RW,Frankfurt,Cameroon,Bundesliga,Winger
1090,Federico Chiesa,RW,Real Sociedad,Jamaica,La Liga,Wide Playmaker
1091,Raphinha Sane,RW,Lazio,France,Serie A,Wide Playmaker
1092,Jarrod Bailey,RW,AS Roma,England,Serie A,Inside Forward
1093,Leroy Goes,RW,Dortmund,Italy,Bundesliga,Inside Forward
1094,Leon Kulusevski,RW,Bayern Munich,Germany,Bundesliga,Inside Forward
1095,Angel Salah,RW,Chelsea,Egypt,Premier League,Inside Forward
1096,Domenico Saka,RW,Barcelona,England,La Liga,Winger
1097,Dejan Gonzalez,RW,Real Sociedad,Italy,La Liga,Wide Playmaker
1098,Ousmane Bailey,RW,RB Leipzig,Japan,Bundesliga,Inside Forward
1099,Yeremy Berardi,RW,AS Roma,Jamaica,Serie A,Winger
1100,Christian Raphinha,RW,Nice,Jamaica,Ligue 1,Winger
1101,Dejan Olise,RW,Tottenham,Japan,Premier League,Wide Playmaker
1102,Mohamed Olise,RW,Nice,Germany,Ligue 1,Wide Playmaker
1103,Serge Asensio,RW,Lyon,France,Ligue 1,Winger
1104,Ousmane Bowen,RW,Lazio,Spain,Serie A,Winger
1105,Rodrygo Berardi,RW,Brest,Sweden,Ligue 1,Inside Forward
1106,Leon Di Maria,RW,Juventus,Sweden,Serie A,Wide Playmaker
1107,Angel Berardi,RW,Lazio,Ivory Coast,Serie A,Inside Forward
1108,Marco Gnabry,RW,AC Milan,Spain,Serie A,Wide Playmaker
1109,Ousmane Sane,RW,West Ham,Brazil,Premier League,Winger
1110,Bryan Pulisic,RW,AS Roma,Jamaica,Serie A,Winger
1111,Leon Kulusevski,RW,Nice,Japan,Ligue 1,Wide Playmaker
1112,Federico Gnabry,RW,Inter Milan,USA,Serie A,Wide Playmaker
1113,Takefusa Kubo,RW,Atalanta,Cameroon,Serie A,Wide Playmaker
1114,Christian Dembele,RW,Real Sociedad,France,La Liga,Winger
1115,Raphinha Salah,RW,Frankfurt,Spain,Bundesliga,Wide Playmaker
1116,Marco Berardi,RW,Lyon,USA,Ligue 1,Inside Forward
