Id,NamaPemain,Posisi,Club,Negara,Liga,PlayerInstruction
768,Alvaro Nunez,ST,Aston Villa,Serbia,Premier League,False 9
769,Harry Haaland,ST,Dortmund,Brazil,Bundesliga,Advanced Forward
770,Erling Isak,ST,Athletic Club,England,La Liga,Poacher
771,Ollie Toney,ST,Newcastle,Poland,Premier League,Poacher
772,Julian Hojlund,ST,AS Roma,Belgium,Serie A,Advanced Forward
773,Alexander Gimenez,ST,Valencia,Mexico,La Liga,False 9
774,Robert Alvarez,ST,West Ham,Uruguay,Premier League,Advanced Forward
775,Julian Vlahovic,ST,Bayern Munich,Nigeria,Bundesliga,Target Forward
776,Robert Martinez,ST,Lyon,Portugal,Ligue 1,Advanced Forward
777,Dusan Hojlund,ST,Nice,Denmark,Ligue 1,False 9
778,Harry Sesko,ST,Inter Milan,Uruguay,Serie A,Advanced Forward
779,Robert Vlahovic,ST,Real Madrid,Mexico,La Liga,Advanced Forward
780,Darwin Toney,ST,Liverpool,Nigeria,Premier League,Advanced Forward
781,Harry Ramos,ST,Chelsea,Mexico,Premier League,False 9
782,Alexander Gimenez,ST,Newcastle,Mexico,Premier League,Advanced Forward
783,Callum Fullkrug,ST,Tottenham,Uruguay,Premier League,False 9
784,Julian Openda,ST,Tottenham,Argentina,Premier League,Poacher
785,Santiago Kane,ST,Real Sociedad,Uruguay,La Liga,Poacher
786,Ivan Lukaku,ST,Bayer Leverkusen,Brazil,Bundesliga,False 9
787,Alexander Haaland,ST,Napoli,Sweden,Serie A,Poacher
788,Erling Lewandowski,ST,Juventus,Sweden,Serie A,Advanced Forward
789,Ollie Martinez,ST,Arsenal,Poland,Premier League,Poacher
790,Rasmus Toney,ST,Newcastle,Uruguay,Premier League,Advanced Forward
791,Dusan Watkins,ST,Girona,Argentina,La Liga,Advanced Forward
792,Goncalo Isak,ST,Real Madrid,Germany,La Liga,Target Forward
793,Ivan Alvarez,ST,Newcastle,Brazil,Premier League,False 9
794,Niclas Hojlund,ST,Inter Milan,Argentina,Serie A,Advanced Forward
795,Rasmus Openda,ST,Napoli,Poland,Serie A,Poacher
796,Darwin Lukaku,ST,Real Sociedad,Argentina,La Liga,Poacher
797,Lautaro Openda,ST,Bayern Munich,Uruguay,Bundesliga,False 9
798,Julian Isak,ST,AS Roma,Uruguay,Serie A,Target Forward
799,Niclas Openda,ST,Bologna,Poland,Serie A,Target Forward
800,Dusan Martinez,ST,Nice,Mexico,Ligue 1,Advanced Forward
801,Harry Lewandowski,ST,Atletico Madrid,Uruguay,La Liga,Advanced Forward
802,Benjamin Wilson,ST,Stuttgart,Serbia,Bundesliga,Advanced Forward
803,Dusan Fullkrug,ST,PSG,Denmark,Ligue 1,False 9
804,Alvaro Vlahovic,ST,Marseille,Spain,Ligue 1,False 9
805,Ivan Toney,ST,AC Milan,Argentina,Serie A,Target Forward
806,Lautaro Vlahovic,ST,AS Roma,Slovenia,Serie A,Poacher
807,Ollie Nunez,ST,Manchester City,Sweden,Premier League,Poacher
808,Callum Alvarez,ST,Inter Milan,Serbia,Serie A,Advanced Forward
809,Ollie Morata,ST,Stuttgart,Spain,Bundesliga,False 9
810,Lautaro Hojlund,ST,AS Roma,Slovenia,Serie A,False 9
811,Benjamin Alvarez,ST,AS Roma,Denmark,Serie A,Poacher
812,Dusan Hojlund,ST,Brest,Nigeria,Ligue 1,False 9
813,Ollie Hojlund,ST,Inter Milan,Poland,Serie A,False 9
814,Callum Sesko,ST,Bologna,Uruguay,Serie A,Advanced Forward
815,Victor Openda,ST,Arsenal,England,Premier League,False 9
816,Julian Ramos,ST,Newcastle,Denmark,Premier League,Target Forward
817,Goncalo Ramos,ST,Barcelona,Nigeria,La Liga,Advanced Forward
818,Santiago Fullkrug,ST,Liverpool,England,Premier League,False 9
819,Santiago Haaland,ST,AC Milan,France,Serie A,Poacher
820,Ollie Fullkrug,ST,Napoli,Spain,Serie A,False 9
821,Santiago Isak,ST,Stuttgart,Belgium,Bundesliga,Advanced Forward
822,Erling Hojlund,ST,Liverpool,Sweden,Premier League,Advanced Forward
823,Lois Haaland,ST,Bologna,Germany,Serie A,Poacher
824,Victor Hojlund,ST,Frankfurt,Nigeria,Bundesliga,Poacher
825,Alvaro Martinez,ST,Athletic Club,Denmark,La Liga,Target Forward
826,Alexander Gimenez,ST,Chelsea,Denmark,Premier League,Target Forward
827,Harry Vlahovic,ST,Atalanta,Norway,Serie A,Target Forward
828,Harry Sesko,ST,AC Milan,Uruguay,Serie A,Advanced Forward
829,Ivan Kane,ST,Dortmund,Sweden,Bundesliga,Target Forward
830,Dusan Ramos,ST,Stuttgart,Slovenia,Bundesliga,Target Forward
831,Romelu Kane,ST,Barcelona,Nigeria,La Liga,Target Forward
832,Alvaro Martinez,ST,Atalanta,Denmark,Serie A,Advanced Forward
833,Dusan Alvarez,ST,AC Milan,Norway,Serie A,Poacher
834,Darwin Sesko,ST,AS Roma,England,Serie A,Poacher
835,Darwin Morata,ST,Stuttgart,England,Bundesliga,Advanced Forward
836,Niclas Ramos,ST,Frankfurt,Germany,Bundesliga,Target Forward
837,Alexander Hojlund,ST,Stuttgart,Uruguay,Bundesliga,Advanced Forward
838,Santiago Lewandowski,ST,Brighton,Slovenia,Premier League,False 9
839,Goncalo Ramos,ST,Atletico Madrid,Germany,La Liga,Advanced Forward
840,Niclas Osimhen,ST,Dortmund,Slovenia,Bundesliga,Advanced Forward
841,Romelu Osimhen,ST,Aston Villa,Slovenia,Premier League,Target Forward
842,Goncalo Lewandowski,ST,Real Madrid,Portugal,La Liga,Advanced Forward
843,Goncalo Alvarez,ST,Manchester United,Uruguay,Premier League,Poacher
844,Alexander Vlahovic,ST,Real Betis,England,La Liga,False 9
845,Santiago Gimenez,ST,Athletic Club,Poland,La Liga,Target Forward
846,Benjamin Openda,ST,AS Roma,Serbia,Serie A,Advanced Forward
847,Rasmus Watkins,ST,Tottenham,Uruguay,Premier League,False 9
848,Lautaro Kane,ST,Bayern Munich,England,Bundesliga,Advanced Forward
849,Ivan Vlahovic,ST,Newcastle,Sweden,Premier League,Target Forward
850,Darwin Isak,ST,Bayern Munich,Germany,Bundesliga,False 9
851,Darwin Ramos,ST,PSG,Poland,Ligue 1,Advanced Forward
852,Alvaro Gimenez,ST,RB Leipzig,Germany,Bundesliga,False 9
853,Robert Ramos,ST,RB Leipzig,Spain,Bundesliga,False 9
854,Benjamin Vlahovic,ST,Stuttgart,Mexico,Bundesliga,Poacher
855,Callum Fullkrug,ST,AC Milan,Belgium,Serie A,Poacher
856,Romelu Haaland,ST,Lazio,Germany,Serie A,Poacher
857,Darwin Morata,ST,AC Milan,Argentina,Serie A,False 9
858,Darwin Nunez,ST,Nice,Sweden,Ligue 1,Advanced Forward
859,Erling Fullkrug,ST,Bologna,Mexico,Serie A,Poacher
860,Robert Nunez,ST,Atletico Madrid,Serbia,La Liga,Poacher
861,Benjamin Isak,ST,Brighton,Uruguay,Premier League,False 9
862,Harry Toney,ST,Dortmund,Spain,Bundesliga,Advanced Forward
863,Robert Wilson,ST,Nice,Belgium,Ligue 1,Advanced Forward
864,Ivan Vlahovic,ST,Valencia,Sweden,La Liga,Advanced Forward
865,Julian Toney,ST,Monaco,Slovenia,Ligue 1,Advanced Forward
866,Erling Wilson,ST,Lazio,Serbia,Serie A,Advanced Forward
867,Callum Morata,ST,RB Leipzig,Norway,Bundesliga,Poacher
868,Romelu Kane,ST,Aston Villa,Portugal,Premier League,False 9
869,Romelu Openda,ST,Aston Villa,Belgium,Premier League,Advanced Forward
870,Julian Ramos,ST,Real Betis,Poland,La Liga,Advanced Forward
871,Alexander Morata,ST,Dortmund,Norway,Bundesliga,False 9
872,Lois Lewandowski,ST,Bologna,Argentina,Serie A,False 9
873,Lautaro Toney,ST,Aston Villa,England,Premier League,Advanced Forward
874,Goncalo Morata,ST,PSG,Belgium,Ligue 1,Advanced Forward
875,Harry Fullkrug,ST,Aston Villa,Germany,Premier League,False 9
876,Ollie Gimenez,ST,Napoli,Poland,Serie A,Target Forward
877,Romelu Fullkrug,ST,Stuttgart,Brazil,Bundesliga,Advanced Forward
878,Goncalo Martinez,ST,Atletico Madrid,Denmark,La Liga,False 9
879,Victor Isak,ST,PSG,Sweden,Ligue 1,Advanced Forward
880,Dusan Openda,ST,Real Sociedad,Poland,La Liga,False 9
881,Harry Kane,ST,Monaco,Belgium,Ligue 1,Poacher
882,Robert Haaland,ST,Real Betis,Uruguay,La Liga,Poacher
883,Santiago Osimhen,ST,West Ham,Norway,Premier League,Poacher
884,Alvaro Sesko,ST,Napoli,Poland,Serie A,Advanced Forward
885,Lautaro Toney,ST,Juventus,England,Serie A,False 9
886,Harry Gimenez,ST,RB Leipzig,England,Bundesliga,Target Forward
887,Lois Wilson,ST,Lille,England,Ligue 1,Poacher
888,Lautaro Kane,ST,Chelsea,Germany,Premier League,Target Forward
889,Erling Kane,ST,Newcastle,Germany,Premier League,Poacher
890,Niclas Morata,ST,Brighton,Serbia,Premier League,Poacher
891,Niclas Alvarez,ST,Newcastle,Slovenia,Premier League,Advanced Forward
892,Ollie Gimenez,ST,Stuttgart,England,Bundesliga,False 9
893,Callum Martinez,ST,Nice,Uruguay,Ligue 1,False 9
894,Santiago Toney,ST,Monaco,Argentina,Ligue 1,Advanced Forward
895,Julian Fullkrug,ST,Stuttgart,Serbia,Bundesliga,Advanced Forward
896,Rasmus Toney,ST,Monaco,Belgium,Ligue 1,False 9
897,Niclas Sesko,ST,Marseille,England,Ligue 1,Advanced Forward
898,Ivan Haaland,ST,Lyon,England,Ligue 1,False 9
899,Ivan Nunez,ST,PSG,Mexico,Ligue 1,Poacher
900,Erling Vlahovic,ST,PSG,Slovenia,Ligue 1,Advanced Forward
901,Lois Toney,ST,Real Madrid,Belgium,La Liga,Poacher
902,Alvaro Lukaku,ST,AC Milan,Slovenia,Serie A,Poacher
903,Santiago Martinez,ST,Napoli,Brazil,Serie A,Advanced Forward
904,Robert Kane,ST,Tottenham,Mexico,Premier League,Advanced Forward
905,Erling Kane,ST,Brest,Sweden,Ligue 1,Advanced Forward
906,Goncalo Toney,ST,Stuttgart,Sweden,Bundesliga,Advanced Forward
907,Rasmus Toney,ST,Atalanta,Nigeria,Serie A,False 9
908,Ollie Watkins,ST,Newcastle,Belgium,Premier League,Advanced Forward
909,Goncalo Sesko,ST,Lille,Uruguay,Ligue 1,False 9
910,Erling Osimhen,ST,Valencia,Poland,La Liga,Target Forward
911,Alexander Lukaku,ST,Real Madrid,Denmark,La Liga,False 9
912,Ollie Vlahovic,ST,Monaco,Portugal,Ligue 1,Target Forward
913,Alvaro Alvarez,ST,Liverpool,Sweden,Premier League,Target Forward
914,Rasmus Vlahovic,ST,Frankfurt,Portugal,Bundesliga,Target Forward
915,Santiago Hojlund,ST,Valencia,Mexico,La Liga,Poacher
916,Alvaro Fullkrug,ST,Girona,Belgium,La Liga,Advanced Forward
917,Romelu Hojlund,ST,Athletic Club,Spain,La Liga,Poacher
918,Robert Isak,ST,Manchester United,Spain,Premier League,False 9
919,Santiago Osimhen,ST,Lille,Brazil,Ligue 1,False 9
920,Victor Wilson,ST,Dortmund,Norway,Bundesliga,False 9
921,Niclas Fullkrug,ST,Manchester United,Denmark,Premier League,Advanced Forward
922,Dusan Isak,ST,Lyon,Argentina,Ligue 1,Poacher
923,Julian Isak,ST,Barcelona,Slovenia,La Liga,Target Forward
924,Goncalo Watkins,ST,AS Roma,Spain,Serie A,Poacher
925,Benjamin Vlahovic,ST,Marseille,Serbia,Ligue 1,Advanced Forward
926,Alexander Wilson,ST,Athletic Club,Denmark,La Liga,Poacher
927,Darwin Sesko,ST,Real Betis,Nigeria,La Liga,Advanced Forward
928,Lautaro Lukaku,ST,Frankfurt,Belgium,Bundesliga,Target Forward
929,Rasmus Nunez,ST,Bayer Leverkusen,Denmark,Bundesliga,False 9
930,Dusan Morata,ST,Brighton,Nigeria,Premier League,Target Forward
931,Alvaro Ramos,ST,Nice,Poland,Ligue 1,Advanced Forward
932,Erling Gimenez,ST,Juventus,Norway,Serie A,Poacher
933,Darwin Ramos,ST,Juventus,Nigeria,Serie A,False 9
934,Benjamin Gimenez,ST,Real Sociedad,France,La Liga,Advanced Forward
935,Romelu Isak,ST,AC Milan,Belgium,Serie A,Target Forward
936,Ollie Isak,ST,AS Roma,Denmark,Serie A,Target Forward
937,Rasmus Nunez,ST,Valencia,Brazil,La Liga,Target Forward
938,Harry Watkins,ST,PSG,Uruguay,Ligue 1,Target Forward
939,Goncalo Sesko,ST,Nice,Nigeria,Ligue 1,Target Forward
940,Rasmus Ramos,ST,Manchester United,Uruguay,Premier League,Target Forward
941,Alvaro Haaland,ST,Athletic Club,Belgium,La Liga,False 9
942,Lois Vlahovic,ST,Brighton,France,Premier League,Advanced Forward
943,Santiago Wilson,ST,RB Leipzig,Serbia,Bundesliga,Advanced Forward
944,Alvaro Martinez,ST,PSG,Brazil,Ligue 1,False 9
945,Lois Watkins,ST,PSG,Brazil,Ligue 1,Target Forward
946,Niclas Ramos,ST,Brest,England,Ligue 1,Target Forward
947,Alexander Watkins,ST,Bayern Munich,Norway,Bundesliga,Poacher
948,Goncalo Isak,ST,Juventus,England,Serie A,Poacher
949,Callum Sesko,ST,Bayern Munich,Sweden,Bundesliga,Poacher
950,Rasmus Watkins,ST,Stuttgart,Serbia,Bundesliga,Poacher
951,Benjamin Nunez,ST,Real Betis,Belgium,La Liga,False 9
952,Callum Gimenez,ST,Dortmund,Argentina,Bundesliga,Advanced Forward
953,Santiago Sesko,ST,Atalanta,Slovenia,Serie A,Poacher
954,Victor Openda,ST,AC Milan,Sweden,Serie A,Poacher
955,Rasmus Lukaku,ST,Nice,France,Ligue 1,Poacher
956,Benjamin Alvarez,ST,Napoli,Sweden,Serie A,Advanced Forward
957,Santiago Kane,ST,AS Roma,Norway,Serie A,Advanced Forward
958,Callum Osimhen,ST,Bayer Leverkusen,Mexico,Bundesliga,Advanced Forward
959,Rasmus Lewandowski,ST,Liverpool,Uruguay,Premier League,Target Forward
960,Ollie Kane,ST,RB Leipzig,Argentina,Bundesliga,Target Forward
961,Alvaro Gimenez,ST,PSG,Slovenia,Ligue 1,Poacher
962,Romelu Lewandowski,ST,Nice,Portugal,Ligue 1,Target Forward
963,Rasmus Wilson,ST,Brest,Slovenia,Ligue 1,Poacher
964,Darwin Haaland,ST,West Ham,Nigeria,Premier League,False 9
965,Erling Fullkrug,ST,Stuttgart,Belgium,Bundesliga,Poacher
966,Victor Martinez,ST,Marseille,Slovenia,Ligue 1,Poacher
967,Alexander Wilson,ST,Lille,England,Ligue 1,Poacher
968,Lautaro Isak,ST,Brest,Slovenia,Ligue 1,Target Forward
969,Darwin Alvarez,ST,Valencia,Argentina,La Liga,Poacher
970,Victor Martinez,ST,Dortmund,Belgium,Bundesliga,False 9
971,Santiago Sesko,ST,Real Madrid,Mexico,La Liga,Advanced Forward
972,Harry Kane,ST,Lyon,England,Ligue 1,False 9
973,Alvaro Martinez,ST,Atalanta,Denmark,Serie A,False 9
974,Erling Nunez,ST,Dortmund,Germany,Bundesliga,Poacher
975,Alvaro Nunez,ST,PSG,Brazil,Ligue 1,Advanced Forward
976,Lautaro Lukaku,ST,Inter Milan,Mexico,Serie A,False 9
977,Victor Lukaku,ST,Inter Milan,Spain,Serie A,Advanced Forward
978,Romelu Osimhen,ST,Liverpool,Germany,Premier League,Poacher
979,Santiago Toney,ST,Newcastle,Serbia,Premier League,Poacher
980,Harry Gimenez,ST,Lille,Denmark,Ligue 1,False 9
981,Benjamin Kane,ST,Arsenal,England,Premier League,Poacher
982,Victor Hojlund,ST,Monaco,Germany,Ligue 1,Poacher
983,Darwin Osimhen,ST,Atalanta,Mexico,Serie A,Poacher
984,Goncalo Isak,ST,Brest,France,Ligue 1,Advanced Forward
985,Goncalo Sesko,ST,Arsenal,Nigeria,Premier League,Target Forward
986,Darwin Alvarez,ST,Girona,Brazil,La Liga,Poacher
987,Darwin Wilson,ST,Girona,Spain,La Liga,Target Forward
988,Lautaro Osimhen,ST,Stuttgart,Spain,Bundesliga,Advanced Forward
989,Lois Toney,ST,Stuttgart,Argentina,Bundesliga,False 9
990,Darwin Vlahovic,ST,Athletic Club,England,La Liga,Target Forward
991,Goncalo Nunez,ST,Bologna,France,Serie A,Poacher
992,Harry Martinez,ST,Valencia,Slovenia,La Liga,Target Forward
993,Rasmus Morata,ST,Marseille,Poland,Ligue 1,Target Forward
994,Lois Hojlund,ST,Liverpool,Norway,Premier League,Advanced Forward
995,Benjamin Wilson,ST,Athletic Club,Sweden,La Liga,Target Forward
996,Rasmus Lewandowski,ST,Nice,England,Ligue 1,Target Forward
997,Niclas Morata,ST,Bayern Munich,Uruguay,Bundesliga,False 9
998,Lois Openda,ST,Dortmund,Norway,Bundesliga,False 9
999,Callum Isak,ST,Real Madrid,Nigeria,La Liga,Poacher
1000,Alexander Haaland,ST,Atalanta,Brazil,Serie A,Target Forward
1001,Ivan Haaland,ST,Bayer Leverkusen,Slovenia,Bundesliga,Advanced Forward
1002,Santiago Morata,ST,Real Madrid,Germany,La Liga,Target Forward
1003,Erling Lewandowski,ST,Real Sociedad,England,La Liga,Target Forward
1004,Goncalo Ramos,ST,Stuttgart,Argentina,Bundesliga,Poacher
1005,Rasmus Martinez,ST,Atletico Madrid,Nigeria,La Liga,Poacher
1006,Ivan Openda,ST,Juventus,Mexico,Serie A,False 9
1007,Erling Openda,ST,Marseille,England,Ligue 1,Target Forward
1008,Goncalo Osimhen,ST,Lyon,Sweden,Ligue 1,Target Forward
1009,Robert Ramos,ST,PSG,Belgium,Ligue 1,Advanced Forward
1010,Santiago Lukaku,ST,Athletic Club,France,La Liga,False 9
1011,Dusan Sesko,ST,Stuttgart,England,Bundesliga,False 9
1012,Romelu Morata,ST,Manchester United,Brazil,Premier League,Target Forward
1013,Darwin Gimenez,ST,Bayern Munich,England,Bundesliga,Advanced Forward
1014,Ollie Martinez,ST,Athletic Club,Belgium,La Liga,Poacher
1015,Ivan Lewandowski,ST,Bologna,Slovenia,Serie A,Poacher
1016,Julian Wilson,ST,Real Sociedad,Slovenia,La Liga,Poacher
1017,Darwin Hojlund,ST,Lazio,Brazil,Serie A,Poacher
1018,Harry Ramos,ST,Marseille,England,Ligue 1,Target Forward
1019,Victor Nunez,ST,Monaco,Nigeria,Ligue 1,Target Forward
1020,Lois Wilson,ST,Atletico Madrid,Portugal,La Liga,False 9
1021,Goncalo Watkins,ST,West Ham,Nigeria,Premier League,False 9
1022,Lautaro Lewandowski,ST,Atalanta,Norway,Serie A,Advanced Forward
1023,Lois Haaland,ST,Inter Milan,Argentina,Serie A,False 9
1024,Niclas Nunez,ST,PSG,Sweden,Ligue 1,Target Forward
1025,Niclas Fullkrug,ST,Barcelona,Mexico,La Liga,False 9
1026,Santiago Haaland,ST,Atletico Madrid,Serbia,La Liga,Poacher
1027,Callum Osimhen,ST,Bologna,England,Serie A,Target Forward
1028,Julian Isak,ST,RB Leipzig,Spain,Bundesliga,Target Forward
1029,Julian Watkins,ST,Lyon,Brazil,Ligue 1,False 9
1030,Lois Gimenez,ST,Stuttgart,Serbia,Bundesliga,Target Forward
1031,Ivan Watkins,ST,RB Leipzig,Sweden,Bundesliga,Poacher
1032,Romelu Hojlund,ST,Chelsea,Germany,Premier League,False 9
1033,Robert Gimenez,ST,Atletico Madrid,Belgium,La Liga,False 9
1034,Niclas Sesko,ST,Lyon,Nigeria,Ligue 1,False 9
1035,Callum Isak,ST,Juventus,Norway,Serie A,Poacher
1036,Ollie Nunez,ST,Lazio,Denmark,Serie A,Target Forward
1037,Victor Morata,ST,Aston Villa,France,Premier League,False 9
1038,Ivan Osimhen,ST,PSG,Spain,Ligue 1,Poacher
1039,Goncalo Sesko,ST,Manchester City,England,Premier League,Advanced Forward
1040,Erling Watkins,ST,Stuttgart,Nigeria,Bundesliga,Target Forward
1041,Alexander Hojlund,ST,Atalanta,Sweden,Serie A,Poacher
1042,Darwin Vlahovic,ST,Real Sociedad,Portugal,La Liga,Poacher
1043,Victor Gimenez,ST,Lille,Portugal,Ligue 1,Target Forward
1044,Santiago Lukaku,ST,Arsenal,Denmark,Premier League,Target Forward
1045,Rasmus Haaland,ST,Marseille,Portugal,Ligue 1,Target Forward
1046,Goncalo Toney,ST,Lazio,Sweden,Serie A,Poacher
1047,Erling Isak,ST,Bayer Leverkusen,Sweden,Bundesliga,Target Forward
1048,Ollie Osimhen,ST,Monaco,England,Ligue 1,Target Forward
1049,Darwin Fullkrug,ST,Marseille,Denmark,Ligue 1,Advanced Forward
1050,Callum Osimhen,ST,AC Milan,Nigeria,Serie A,Target Forward
1051,Ollie Alvarez,ST,Atletico Madrid,Belgium,La Liga,False 9
1052,Callum Haaland,ST,Barcelona,Denmark,La Liga,Target Forward
1053,Goncalo Gimenez,ST,Bologna,Uruguay,Serie A,Target Forward
1054,Goncalo Morata,ST,Tottenham,Serbia,Premier League,Target Forward
1055,Niclas Osimhen,ST,Real Betis,Uruguay,La Liga,Advanced Forward
1056,Harry Vlahovic,ST,Newcastle,England,Premier League,Poacher
1057,Callum Haaland,ST,RB Leipzig,Denmark,Bundesliga,Target Forward
1058,Victor Nunez,ST,Brest,Portugal,Ligue 1,Advanced Forward
1059,Alexander Martinez,ST,Atalanta,England,Serie A,False 9
1060,Ivan Alvarez,ST,Girona,Mexico,La Liga,Target Forward
1061,Romelu Morata,ST,Atletico Madrid,Nigeria,La Liga,False 9
1062,Alexander Sesko,ST,Lille,Poland,Ligue 1,Advanced Forward
1063,Benjamin Haaland,ST,Real Madrid,Spain,La Liga,Poacher
1064,Callum Nunez,ST,AS Roma,Portugal,Serie A,Poacher
1065,Victor Ramos,ST,Liverpool,Denmark,Premier League,Poacher
1066,Lautaro Isak,ST,Valencia,Serbia,La Liga,Poacher
1067,Robert Lukaku,ST,Atletico Madrid,Serbia,La Liga,Advanced Forward
1068,Lautaro Lukaku,ST,Frankfurt,Norway,Bundesliga,Advanced Forward
1069,Lautaro Osimhen,ST,Juventus,Denmark,Serie A,Advanced Forward
1070,Santiago Openda,ST,Real Madrid,Argentina,La Liga,Target Forward
1071,Lautaro Alvarez,ST,Marseille,Belgium,Ligue 1,Advanced Forward
1072,Ollie Vlahovic,ST,Atalanta,England,Serie A,False 9
1073,Victor Haaland,ST,Brighton,Argentina,Premier League,False 9
1074,Robert Lewandowski,ST,Nice,Argentina,Ligue 1,Poacher
1075,Callum Ramos,ST,Monaco,Poland,Ligue 1,Poacher
1076,Robert Toney,ST,Bayer Leverkusen,England,Bundesliga,Poacher
1077,Goncalo Watkins,ST,Monaco,France,Ligue 1,Poacher
1078,Harry Isak,ST,Brest,Serbia,Ligue 1,Advanced Forward
1079,Darwin Kane,ST,Juventus,Belgium,Serie A,Poacher
1080,Dusan Haaland,ST,Tottenham,Belgium,Premier League,Advanced Forward
1081,Julian Hojlund,ST,Real Madrid,Brazil,La Liga,Target Forward
1082,Alexander Isak,ST,Lazio,Belgium,Serie A,Target Forward
1083,Erling Ramos,ST,Chelsea,Brazil,Premier League,Poacher
1084,Julian Martinez,ST,Napoli,France,Serie A,Advanced Forward
1085,Ivan Ramos,ST,Marseille,Slovenia,Ligue 1,False 9
1086,Victor Gimenez,ST,AS Roma,Argentina,Serie A,Target Forward
1087,Alvaro Hojlund,ST,RB Leipzig,Poland,Bundesliga,Poacher
1088,Ollie Osimhen,ST,Atletico Madrid,Portugal,La Liga,Target Forward
1089,Benjamin Toney,ST,Frankfurt,England,Bundesliga,Poacher
1090,Darwin Hojlund,ST,Tottenham,Slovenia,Premier League,Advanced Forward
1091,Callum Morata,ST,Brest,France,Ligue 1,Poacher
1092,Alvaro Haaland,ST,Dortmund,France,Bundesliga,False 9
1093,Dusan Haaland,ST,Lazio,Belgium,Serie A,Target Forward
1094,Callum Toney,ST,Bayern Munich,Belgium,Bundesliga,False 9
1095,Robert Vlahovic,ST,Napoli,Serbia,Serie A,Advanced Forward
1096,Ollie Sesko,ST,Chelsea,Poland,Premier League,False 9
1097,Lautaro Ramos,ST,Stuttgart,Serbia,Bundesliga,Target Forward
1098,Ivan Alvarez,ST,AC Milan,Germany,Serie A,Poacher
1099,Darwin Osimhen,ST,Bayern Munich,Mexico,Bundesliga,Target Forward
1100,Lois Lewandowski,ST,Chelsea,Mexico,Premier League,Target Forward
1101,Alexander Haaland,ST,Lazio,Slovenia,Serie A,False 9
1102,Harry Nunez,ST,Lille,Poland,Ligue 1,Advanced Forward
1103,Victor Haaland,ST,Barcelona,Serbia,La Liga,Advanced Forward
1104,Alvaro Gimenez,ST,Frankfurt,Portugal,Bundesliga,Advanced Forward
1105,Goncalo Morata,ST,Dortmund,Denmark,Bundesliga,Target Forward
1106,Benjamin Vlahovic,ST,Atletico Madrid,Portugal,La Liga,False 9
1107,Julian Kane,ST,Nice,Mexico,Ligue 1,False 9
1108,Dusan Haaland,ST,Newcastle,Denmark,Premier League,False 9
1109,Robert Wilson,ST,Manchester United,Spain,Premier League,Poacher
1110,Victor Martinez,ST,Napoli,Germany,Serie A,Poacher
1111,Lautaro Haaland,ST,Bologna,Germany,Serie A,Target Forward
1112,Goncalo Gimenez,ST,Real Sociedad,Mexico,La Liga,Target Forward
1113,Erling Gimenez,ST,Juventus,Spain,Serie A,Poacher
1114,Goncalo Ramos,ST,Bayern Munich,Sweden,Bundesliga,Poacher
1115,Ivan Martinez,ST,Frankfurt,Norway,Bundesliga,Poacher
1116,Alexander Fullkrug,ST,AC Milan,Norway,Serie A,Advanced Forward
1117,Niclas Sesko,ST,Atletico Madrid,Norway,La Liga,False 9
1118,Ollie Alvarez,ST,Aston Villa,Denmark,Premier League,Advanced Forward
1119,Lautaro Wilson,ST,Aston Villa,Nigeria,Premier League,Target Forward
1120,Alvaro Hojlund,ST,Nice,Serbia,Ligue 1,False 9
1121,Harry Fullkrug,ST,Lyon,Spain,Ligue 1,Poacher
1122,Callum Martinez,ST,Marseille,Belgium,Ligue 1,False 9
1123,Niclas Morata,ST,Atalanta,Spain,Serie A,False 9
1124,Harry Sesko,ST,Stuttgart,Germany,Bundesliga,Poacher
1125,Lautaro Fullkrug,ST,RB Leipzig,Argentina,Bundesliga,Target Forward
1126,Rasmus Osimhen,ST,Chelsea,Norway,Premier League,Poacher
1127,Victor Nunez,ST,Manchester United,Slovenia,Premier League,Target Forward
1128,Benjamin Toney,ST,Bayern Munich,Denmark,Bundesliga,Advanced Forward
1129,Victor Gimenez,ST,Napoli,Uruguay,Serie A,Poacher
1130,Goncalo Osimhen,ST,Barcelona,Belgium,La Liga,Target Forward
1131,Dusan Martinez,ST,Juventus,Poland,Serie A,Advanced Forward
1132,Goncalo Nunez,ST,Barcelona,Serbia,La Liga,Advanced Forward
1133,Alexander Osimhen,ST,Juventus,Poland,Serie A,Poacher
1134,Rasmus Hojlund,ST,Newcastle,Portugal,Premier League,False 9
1135,Ivan Isak,ST,Arsenal,Brazil,Premier League,Advanced Forward
1136,Alexander Wilson,ST,Tottenham,Norway,Premier League,False 9
1137,Romelu Haaland,ST,AS Roma,France,Serie A,Advanced Forward
1138,Romelu Morata,ST,West Ham,Nigeria,Premier League,Poacher
1139,Julian Toney,ST,Athletic Club,Germany,La Liga,False 9
1140,Lois Nunez,ST,AS Roma,Mexico,Serie A,False 9
1141,Benjamin Haaland,ST,PSG,Germany,Ligue 1,Poacher
1142,Rasmus Isak,ST,Athletic Club,France,La Liga,False 9
1143,Erling Sesko,ST,Lille,Portugal,Ligue 1,False 9
1144,Lois Fullkrug,ST,AS Roma,Brazil,Serie A,Poacher
1145,Ollie Ramos,ST,Dortmund,Serbia,Bundesliga,Advanced Forward
1146,Benjamin Morata,ST,Real Madrid,Brazil,La Liga,Target Forward
