Id,NamaPemain,Posisi,Club,Negara,Liga,PlayerInstruction
701,Bruno Alvarez,CDM,Girona,Mexico,La Liga,Centre Half
702,Boubacar Onana,CDM,Dortmund,Switzerland,Bundesliga,Holding
703,Boubacar Ugarte,CDM,Frankfurt,Germany,Bundesliga,Holding
704,Joao Kimmich,CDM,Dortmund,Mexico,Bundesliga,Centre Half
705,Denis Bajcetic,CDM,PSG,Switzerland,Ligue 1,Holding
706,Denis Tavares,CDM,Bayer Leverkusen,Ghana,Bundesliga,Deep Lying Playmaker
707,Sofyan Bajcetic,CDM,AC Milan,Morocco,Serie A,Holding
708,Rodri Palhinha,CDM,Marseille,Brazil,Ligue 1,Deep Lying Playmaker
709,Declan Palhinha,CDM,Frankfurt,Morocco,Bundesliga,Holding
710,Stefan Ugarte,CDM,Tottenham,Ecuador,Premier League,Deep Lying Playmaker
711,Joao Partey,CDM,West Ham,Ecuador,Premier League,Centre Half
712,Stefan Hernandez,CDM,Valencia,Germany,La Liga,Deep Lying Playmaker
713,Rodri Caicedo,CDM,RB Leipzig,Ghana,Bundesliga,Holding
714,Amadou Alvarez,CDM,Brighton,Ecuador,Premier League,Centre Half
715,Edson Hojbjerg,CDM,Barcelona,Switzerland,La Liga,Holding
716,Casemiro Kimmich,CDM,Manchester United,Brazil,Premier League,Deep Lying Playmaker
717,Pierre-Emile Onana,CDM,AC Milan,Mexico,Serie A,Deep Lying Playmaker
718,Bruno Onana,CDM,Newcastle,Portugal,Premier League,Deep Lying Playmaker
719,Sofyan Partey,CDM,Valencia,Mali,La Liga,Holding
720,Bruno Bajcetic,CDM,Real Betis,Denmark,La Liga,Deep Lying Playmaker
721,Amadou Kamara,CDM,Aston Villa,Switzerland,Premier League,Centre Half
722,Edson Bajcetic,CDM,Bayer Leverkusen,Serbia,Bundesliga,Holding
723,Declan Bissouma,CDM,Tottenham,Switzerland,Premier League,Holding
724,Manuel Ugarte,CDM,Brest,Brazil,Ligue 1,Holding
725,Denis Kamara,CDM,Manchester City,Switzerland,Premier League,Holding
726,Rodri Guimaraes,CDM,Frankfurt,Germany,Bundesliga,Centre Half
727,Rodri Zakaria,CDM,West Ham,Germany,Premier League,Centre Half
728,Edson Tchouameni,CDM,Barcelona,England,La Liga,Centre Half
729,Casemiro Rice,CDM,Lyon,Mexico,Ligue 1,Deep Lying Playmaker
730,Declan Hojbjerg,CDM,Nice,Portugal,Ligue 1,Holding
731,Declan Palhinha,CDM,Monaco,Ghana,Ligue 1,Deep Lying Playmaker
732,Sofyan Tavares,CDM,AS Roma,Spain,Serie A,Holding
733,Casemiro Casemiro,CDM,Newcastle,Mexico,Premier League,Centre Half
734,Boubacar Hernandez,CDM,Brest,Morocco,Ligue 1,Centre Half
735,Moises Kimmich,CDM,Lazio,Portugal,Serie A,Deep Lying Playmaker
736,Joao Partey,CDM,Napoli,Belgium,Serie A,Holding
737,Joao Caicedo,CDM,Lille,England,Ligue 1,Centre Half
738,Rodri Zakaria,CDM,Juventus,Brazil,Serie A,Deep Lying Playmaker
739,Sofyan Lavia,CDM,Lyon,Uruguay,Ligue 1,Deep Lying Playmaker
740,Fabinho Onana,CDM,Frankfurt,Portugal,Bundesliga,Deep Lying Playmaker
741,Joshua Hernandez,CDM,Barcelona,Uruguay,La Liga,Deep Lying Playmaker
742,Thomas Bajcetic,CDM,PSG,Serbia,Ligue 1,Centre Half
743,Fabinho Kimmich,CDM,Real Sociedad,Uruguay,La Liga,Holding
744,Rodri Tchouameni,CDM,Aston Villa,Mexico,Premier League,Centre Half
745,Joao Hojbjerg,CDM,AC Milan,Ghana,Serie A,Centre Half
746,Stefan Palhinha,CDM,Brest,France,Ligue 1,Deep Lying Playmaker
747,Romeo Guimaraes,CDM,Monaco,Uruguay,Ligue 1,Deep Lying Playmaker
748,Stefan Partey,CDM,AC Milan,Mexico,Serie A,Holding
749,Joshua Amrabat,CDM,Lyon,Mali,Ligue 1,Centre Half
750,Casemiro Palhinha,CDM,Girona,Ghana,La Liga,Centre Half
751,Pierre-Emile Guimaraes,CDM,RB Leipzig,Mexico,Bundesliga,Holding
752,Stefan Zakaria,CDM,AS Roma,Germany,Serie A,Holding
753,Moises Alvarez,CDM,Real Sociedad,France,La Liga,Deep Lying Playmaker
754,Declan Zakaria,CDM,Arsenal,Germany,Premier League,Deep Lying Playmaker
755,Boubacar Rice,CDM,Tottenham,Ghana,Premier League,Deep Lying Playmaker
756,Rodri Ugarte,CDM,Liverpool,Mexico,Premier League,Holding
757,Sofyan Hernandez,CDM,Bayern Munich,France,Bundesliga,Centre Half
758,Yves Amrabat,CDM,Real Sociedad,Serbia,La Liga,Deep Lying Playmaker
759,Joshua Tavares,CDM,Inter Milan,Ecuador,Serie A,Centre Half
760,Yves Kimmich,CDM,RB Leipzig,Belgium,Bundesliga,Holding
761,Joao Tchouameni,CDM,Valencia,Germany,La Liga,Deep Lying Playmaker
762,Manuel Lavia,CDM,Brighton,Mali,Premier League,Holding
763,Bruno Bajcetic,CDM,Real Betis,Switzerland,La Liga,Holding
764,Moises Bajcetic,CDM,Barcelona,Ecuador,La Liga,Holding
765,Aurelien Rice,CDM,Frankfurt,France,Bundesliga,Holding
766,Amadou Rice,CDM,Bayern Munich,Portugal,Bundesliga,Centre Half
767,Bruno Palhinha,CDM,Real Betis,Morocco,La Liga,Centre Half
768,Moises Tchouameni,CDM,Athletic Club,Ecuador,La Liga,Holding
769,Denis Zakaria,CDM,Girona,England,La Liga,Deep Lying Playmaker
770,Fabinho Hojbjerg,CDM,Real Madrid,Switzerland,La Liga,Centre Half
771,Joao Guimaraes,CDM,Real Sociedad,Portugal,La Liga,Holding
772,Amadou Rice,CDM,Atletico Madrid,Denmark,La Liga,Centre Half
773,Denis Caicedo,CDM,Marseille,Mali,Ligue 1,Holding
774,Boubacar Bajcetic,CDM,Lille,France,Ligue 1,Holding
775,Aurelien Ugarte,CDM,Monaco,Belgium,Ligue 1,Holding
776,Joao Palhinha,CDM,Real Sociedad,Portugal,La Liga,Centre Half
777,Manuel Ugarte,CDM,PSG,Germany,Ligue 1,Holding
778,Manuel Lavia,CDM,Frankfurt,Mexico,Bundesliga,Centre Half
779,Declan Kamara,CDM,Atletico Madrid,Mali,La Liga,Centre Half
780,Stefan Bajcetic,CDM,Athletic Club,Ghana,La Liga,Deep Lying Playmaker
781,Fabinho Bissouma,CDM,Lille,Mali,Ligue 1,Centre Half
782,Romeo Tavares,CDM,Brest,Mexico,Ligue 1,Holding
783,Aurelien Lavia,CDM,Newcastle,France,Premier League,Deep Lying Playmaker
784,Stefan Onana,CDM,Nice,Portugal,Ligue 1,Holding
785,Casemiro Hernandez,CDM,Manchester City,Mexico,Premier League,Holding
786,Yves Tchouameni,CDM,Nice,Ghana,Ligue 1,Holding
787,Moises Casemiro,CDM,Juventus,Portugal,Serie A,Centre Half
788,Sofyan Casemiro,CDM,Inter Milan,Serbia,Serie A,Centre Half
789,Denis Lavia,CDM,Bayern Munich,Belgium,Bundesliga,Deep Lying Playmaker
790,Rodri Kimmich,CDM,Liverpool,Belgium,Premier League,Centre Half
791,Stefan Palhinha,CDM,Monaco,Morocco,Ligue 1,Centre Half
792,Denis Tchouameni,CDM,Manchester City,France,Premier League,Deep Lying Playmaker
793,Fabinho Hernandez,CDM,Monaco,Serbia,Ligue 1,Holding
794,Moises Casemiro,CDM,Napoli,Mali,Serie A,Centre Half
795,Pierre-Emile Amrabat,CDM,PSG,Portugal,Ligue 1,Centre Half
796,Sofyan Palhinha,CDM,Aston Villa,Ghana,Premier League,Centre Half
797,Boubacar Zakaria,CDM,Brighton,Denmark,Premier League,Deep Lying Playmaker
798,Denis Casemiro,CDM,Girona,Mexico,La Liga,Holding
799,Romeo Palhinha,CDM,Bologna,Portugal,Serie A,Centre Half
800,Bruno Kamara,CDM,Real Sociedad,Morocco,La Liga,Centre Half
801,Pierre-Emile Rice,CDM,Lazio,Morocco,Serie A,Centre Half
802,Yves Partey,CDM,Dortmund,Serbia,Bundesliga,Holding
803,Stefan Bissouma,CDM,Napoli,Germany,Serie A,Centre Half
804,Aurelien Palhinha,CDM,Dortmund,Ghana,Bundesliga,Holding
805,Joshua Tchouameni,CDM,PSG,Serbia,Ligue 1,Deep Lying Playmaker
806,Bruno Ugarte,CDM,Lazio,Mexico,Serie A,Centre Half
807,Rodri Bajcetic,CDM,RB Leipzig,Morocco,Bundesliga,Deep Lying Playmaker
808,Joao Tavares,CDM,West Ham,Germany,Premier League,Holding
809,Rodri Lavia,CDM,Dortmund,Spain,Bundesliga,Centre Half
810,Thomas Lavia,CDM,PSG,Portugal,Ligue 1,Holding
811,Casemiro Bissouma,CDM,Bayern Munich,Spain,Bundesliga,Centre Half
812,Edson Guimaraes,CDM,Napoli,Denmark,Serie A,Centre Half
813,Joshua Bissouma,CDM,Bologna,Switzerland,Serie A,Holding
814,Yves Bissouma,CDM,Bologna,Denmark,Serie A,Centre Half
815,Declan Guimaraes,CDM,Lyon,Ghana,Ligue 1,Holding
816,Yves Hojbjerg,CDM,Girona,Ghana,La Liga,Centre Half
817,Denis Casemiro,CDM,Bayer Leverkusen,Brazil,Bundesliga,Holding
818,Casemiro Bajcetic,CDM,RB Leipzig,Mexico,Bundesliga,Centre Half
819,Romeo Tavares,CDM,Napoli,Mexico,Serie A,Centre Half
820,Romeo Palhinha,CDM,Manchester City,Germany,Premier League,Centre Half
821,Pierre-Emile Hojbjerg,CDM,Inter Milan,Mexico,Serie A,Holding
822,Pierre-Emile Kimmich,CDM,Lille,Portugal,Ligue 1,Deep Lying Playmaker
823,Romeo Alvarez,CDM,Manchester United,Mali,Premier League,Deep Lying Playmaker
824,Joshua Bissouma,CDM,Liverpool,Switzerland,Premier League,Deep Lying Playmaker
825,Edson Amrabat,CDM,Atalanta,Portugal,Serie A,Holding
826,Fabinho Onana,CDM,Stuttgart,Mali,Bundesliga,Deep Lying Playmaker
827,Joshua Alvarez,CDM,Bayern Munich,Uruguay,Bundesliga,Holding
828,Manuel Hojbjerg,CDM,Marseille,Uruguay,Ligue 1,Deep Lying Playmaker
829,Joshua Caicedo,CDM,Monaco,Switzerland,Ligue 1,Centre Half
830,Manuel Casemiro,CDM,Aston Villa,Morocco,Premier League,Centre Half
831,Edson Lavia,CDM,Napoli,Spain,Serie A,Deep Lying Playmaker
832,Fabinho Hernandez,CDM,Marseille,Belgium,Ligue 1,Holding
833,Sofyan Hojbjerg,CDM,Manchester City,Portugal,Premier League,Deep Lying Playmaker
834,Aurelien Casemiro,CDM,Marseille,Ecuador,Ligue 1,Deep Lying Playmaker
835,Stefan Partey,CDM,Bayer Leverkusen,Portugal,Bundesliga,Centre Half
836,Thomas Kamara,CDM,Monaco,France,Ligue 1,Deep Lying Playmaker
837,Moises Amrabat,CDM,Marseille,Brazil,Ligue 1,Deep Lying Playmaker
838,Joao Ugarte,CDM,Inter Milan,Brazil,Serie A,Centre Half
839,Declan Kimmich,CDM,Marseille,Portugal,Ligue 1,Deep Lying Playmaker
840,Thomas Palhinha,CDM,Napoli,Germany,Serie A,Centre Half
841,Joao Guimaraes,CDM,Frankfurt,Morocco,Bundesliga,Holding
842,Thomas Amrabat,CDM,Napoli,Spain,Serie A,Holding
843,Pierre-Emile Tavares,CDM,West Ham,Uruguay,Premier League,Centre Half
844,Aurelien Bajcetic,CDM,Valencia,Ghana,La Liga,Centre Half
845,Denis Palhinha,CDM,AS Roma,Germany,Serie A,Holding
846,Amadou Bajcetic,CDM,Nice,Denmark,Ligue 1,Deep Lying Playmaker
847,Amadou Kamara,CDM,Lyon,England,Ligue 1,Holding
848,Romeo Alvarez,CDM,Brighton,Morocco,Premier League,Centre Half
849,Bruno Palhinha,CDM,Real Betis,Belgium,La Liga,Deep Lying Playmaker
850,Edson Kimmich,CDM,Stuttgart,Switzerland,Bundesliga,Deep Lying Playmaker
851,Manuel Ugarte,CDM,Girona,Denmark,La Liga,Centre Half
852,Bruno Palhinha,CDM,Brest,Ghana,Ligue 1,Deep Lying Playmaker
853,Manuel Kamara,CDM,Marseille,Spain,Ligue 1,Deep Lying Playmaker
854,Stefan Palhinha,CDM,AC Milan,France,Serie A,Centre Half
855,Amadou Caicedo,CDM,Monaco,Brazil,Ligue 1,Centre Half
856,Stefan Partey,CDM,Manchester City,Switzerland,Premier League,Centre Half
857,Bruno Rice,CDM,Lyon,Mexico,Ligue 1,Centre Half
858,Stefan Rice,CDM,Bayern Munich,Serbia,Bundesliga,Deep Lying Playmaker
859,Casemiro Casemiro,CDM,Barcelona,Uruguay,La Liga,Holding
860,Romeo Kamara,CDM,Manchester United,Mexico,Premier League,Holding
861,Fabinho Casemiro,CDM,Bayern Munich,Mexico,Bundesliga,Centre Half
862,Moises Rice,CDM,Real Betis,Denmark,La Liga,Deep Lying Playmaker
863,Stefan Onana,CDM,Lille,Morocco,Ligue 1,Holding
864,Stefan Amrabat,CDM,Bayer Leverkusen,France,Bundesliga,Holding
865,Bruno Hernandez,CDM,Newcastle,Mexico,Premier League,Holding
866,Yves Casemiro,CDM,Barcelona,Belgium,La Liga,Centre Half
867,Joshua Hojbjerg,CDM,Frankfurt,Denmark,Bundesliga,Deep Lying Playmaker
868,Bruno Hernandez,CDM,Lazio,Uruguay,Serie A,Holding
869,Manuel Hernandez,CDM,Aston Villa,Spain,Premier League,Deep Lying Playmaker
870,Declan Kamara,CDM,Real Sociedad,Portugal,La Liga,Deep Lying Playmaker
871,Boubacar Tavares,CDM,Newcastle,Denmark,Premier League,Holding
872,Amadou Tchouameni,CDM,West Ham,Mali,Premier League,Deep Lying Playmaker
873,Joshua Partey,CDM,Inter Milan,France,Serie A,Centre Half
874,Yves Kamara,CDM,PSG,Switzerland,Ligue 1,Holding
875,Edson Tavares,CDM,Manchester United,Ghana,Premier League,Deep Lying Playmaker
876,Boubacar Amrabat,CDM,Marseille,Serbia,Ligue 1,Centre Half
877,Stefan Ugarte,CDM,Stuttgart,Switzerland,Bundesliga,Deep Lying Playmaker
878,Joao Amrabat,CDM,West Ham,Mali,Premier League,Holding
879,Denis Bissouma,CDM,Brest,Mexico,Ligue 1,Holding
880,Romeo Partey,CDM,Frankfurt,Uruguay,Bundesliga,Centre Half
881,Yves Palhinha,CDM,Newcastle,Denmark,Premier League,Centre Half
882,Romeo Zakaria,CDM,Real Betis,Morocco,La Liga,Deep Lying Playmaker
883,Bruno Hojbjerg,CDM,Liverpool,Ghana,Premier League,Centre Half
884,Casemiro Partey,CDM,Lazio,Uruguay,Serie A,Centre Half
885,Rodri Amrabat,CDM,Juventus,Brazil,Serie A,Deep Lying Playmaker
886,Casemiro Tavares,CDM,Lyon,France,Ligue 1,Centre Half
887,Rodri Onana,CDM,Newcastle,Brazil,Premier League,Centre Half
888,Joshua Kamara,CDM,Athletic Club,Mali,La Liga,Deep Lying Playmaker
889,Denis Hernandez,CDM,Frankfurt,Switzerland,Bundesliga,Holding
890,Casemiro Hojbjerg,CDM,Bologna,Switzerland,Serie A,Holding
891,Joao Hernandez,CDM,Juventus,Mexico,Serie A,Deep Lying Playmaker
892,Stefan Caicedo,CDM,Valencia,Belgium,La Liga,Holding
893,Edson Hernandez,CDM,Frankfurt,Morocco,Bundesliga,Deep Lying Playmaker
894,Sofyan Alvarez,CDM,Bayern Munich,Mexico,Bundesliga,Holding
895,Manuel Casemiro,CDM,Manchester City,Spain,Premier League,Deep Lying Playmaker
896,Yves Zakaria,CDM,Brighton,Uruguay,Premier League,Deep Lying Playmaker
897,Rodri Onana,CDM,Napoli,Belgium,Serie A,Centre Half
898,Romeo Zakaria,CDM,Real Madrid,Ghana,La Liga,Deep Lying Playmaker
899,Joshua Hojbjerg,CDM,Girona,Mali,La Liga,Holding
900,Thomas Kamara,CDM,Marseille,Denmark,Ligue 1,Holding
901,Edson Kamara,CDM,Real Sociedad,Brazil,La Liga,Holding
902,Sofyan Ugarte,CDM,Napoli,England,Serie A,Deep Lying Playmaker
903,Moises Caicedo,CDM,Lyon,Mexico,Ligue 1,Deep Lying Playmaker
904,Declan Rice,CDM,Dortmund,Denmark,Bundesliga,Centre Half
905,Amadou Hojbjerg,CDM,Tottenham,Portugal,Premier League,Centre Half
906,Pierre-Emile Bajcetic,CDM,Tottenham,Serbia,Premier League,Centre Half
907,Amadou Tchouameni,CDM,Aston Villa,Belgium,Premier League,Deep Lying Playmaker
908,Casemiro Alvarez,CDM,Dortmund,Denmark,Bundesliga,Holding
909,Stefan Zakaria,CDM,Bayer Leverkusen,Brazil,Bundesliga,Centre Half
910,Amadou Tavares,CDM,Inter Milan,Spain,Serie A,Deep Lying Playmaker
911,Declan Bissouma,CDM,Inter Milan,France,Serie A,Deep Lying Playmaker
912,Rodri Tchouameni,CDM,Marseille,France,Ligue 1,Holding
913,Edson Kimmich,CDM,Inter Milan,Portugal,Serie A,Deep Lying Playmaker
914,Manuel Partey,CDM,Newcastle,Uruguay,Premier League,Deep Lying Playmaker
915,Joshua Kimmich,CDM,Bayern Munich,Mali,Bundesliga,Holding
916,Bruno Guimaraes,CDM,Inter Milan,Germany,Serie A,Holding
917,Joshua Caicedo,CDM,Lyon,Serbia,Ligue 1,Centre Half
918,Joshua Guimaraes,CDM,Inter Milan,Switzerland,Serie A,Holding
919,Boubacar Lavia,CDM,Brest,Portugal,Ligue 1,Deep Lying Playmaker
920,Pierre-Emile Kimmich,CDM,PSG,Morocco,Ligue 1,Centre Half
921,Amadou Bajcetic,CDM,Liverpool,Ghana,Premier League,Holding
922,Joshua Ugarte,CDM,Lazio,Brazil,Serie A,Centre Half
923,Casemiro Bajcetic,CDM,PSG,Switzerland,Ligue 1,Centre Half
924,Amadou Tavares,CDM,RB Leipzig,Spain,Bundesliga,Centre Half
925,Rodri Bissouma,CDM,Nice,Uruguay,Ligue 1,Centre Half
926,Sofyan Hojbjerg,CDM,Inter Milan,Germany,Serie A,Deep Lying Playmaker
927,Aurelien Palhinha,CDM,Dortmund,Ecuador,Bundesliga,Holding
928,Joao Zakaria,CDM,Lazio,Uruguay,Serie A,Deep Lying Playmaker
929,Declan Kamara,CDM,Chelsea,Uruguay,Premier League,Holding
930,Bruno Zakaria,CDM,Inter Milan,Brazil,Serie A,Deep Lying Playmaker
931,Romeo Partey,CDM,Stuttgart,Ghana,Bundesliga,Deep Lying Playmaker
932,Yves Partey,CDM,Dortmund,Belgium,Bundesliga,Centre Half
933,Declan Palhinha,CDM,Real Sociedad,Portugal,La Liga,Holding
934,Bruno Kamara,CDM,Brighton,Mexico,Premier League,Holding
935,Amadou Guimaraes,CDM,Tottenham,Denmark,Premier League,Holding
936,Denis Guimaraes,CDM,Atalanta,Switzerland,Serie A,Holding
937,Declan Kamara,CDM,Bayer Leverkusen,Ghana,Bundesliga,Deep Lying Playmaker
938,Manuel Tchouameni,CDM,Arsenal,Mali,Premier League,Holding
939,Casemiro Rice,CDM,Manchester United,Switzerland,Premier League,Holding
940,Aurelien Zakaria,CDM,Monaco,Mexico,Ligue 1,Deep Lying Playmaker
941,Thomas Partey,CDM,Bologna,Denmark,Serie A,Centre Half
942,Aurelien Hernandez,CDM,Lyon,England,Ligue 1,Deep Lying Playmaker
943,Denis Caicedo,CDM,Real Sociedad,Germany,La Liga,Centre Half
944,Boubacar Partey,CDM,Napoli,Brazil,Serie A,Deep Lying Playmaker
945,Declan Onana,CDM,Real Madrid,France,La Liga,Holding
946,Bruno Kimmich,CDM,PSG,Denmark,Ligue 1,Deep Lying Playmaker
947,Romeo Guimaraes,CDM,Bayern Munich,Germany,Bundesliga,Deep Lying Playmaker
948,Rodri Hojbjerg,CDM,Girona,Ghana,La Liga,Centre Half
949,Thomas Caicedo,CDM,Newcastle,Portugal,Premier League,Holding
950,Fabinho Partey,CDM,Lazio,Ecuador,Serie A,Deep Lying Playmaker
951,Sofyan Kimmich,CDM,Atalanta,Brazil,Serie A,Deep Lying Playmaker
952,Pierre-Emile Rice,CDM,West Ham,Mexico,Premier League,Deep Lying Playmaker
953,Fabinho Lavia,CDM,Dortmund,Spain,Bundesliga,Centre Half
954,Casemiro Lavia,CDM,Bayer Leverkusen,Serbia,Bundesliga,Centre Half
955,Denis Zakaria,CDM,Marseille,Portugal,Ligue 1,Centre Half
956,Joao Rice,CDM,AC Milan,England,Serie A,Centre Half
957,Joshua Onana,CDM,Brighton,Mali,Premier League,Deep Lying Playmaker
958,Aurelien Bissouma,CDM,Arsenal,Ghana,Premier League,Holding
959,Aurelien Guimaraes,CDM,Real Sociedad,Mexico,La Liga,Centre Half
960,Amadou Onana,CDM,Newcastle,Mali,Premier League,Deep Lying Playmaker
961,Joao Hernandez,CDM,Real Betis,Portugal,La Liga,Centre Half
962,Boubacar Amrabat,CDM,Atalanta,Brazil,Serie A,Centre Half
963,Joao Casemiro,CDM,Real Sociedad,Portugal,La Liga,Deep Lying Playmaker
964,Bruno Bajcetic,CDM,Lazio,Portugal,Serie A,Centre Half
965,Aurelien Bajcetic,CDM,Valencia,Morocco,La Liga,Deep Lying Playmaker
966,Casemiro Kimmich,CDM,Real Sociedad,Brazil,La Liga,Deep Lying Playmaker
967,Stefan Amrabat,CDM,Arsenal,Denmark,Premier League,Centre Half
968,Pierre-Emile Onana,CDM,Inter Milan,Uruguay,Serie A,Holding
969,Moises Lavia,CDM,Juventus,Mali,Serie A,Deep Lying Playmaker
970,Rodri Tavares,CDM,Real Betis,Belgium,La Liga,Centre Half
971,Pierre-Emile Lavia,CDM,Juventus,Denmark,Serie A,Centre Half
972,Yves Guimaraes,CDM,Stuttgart,Denmark,Bundesliga,Centre Half
973,Fabinho Bissouma,CDM,Real Madrid,Switzerland,La Liga,Deep Lying Playmaker
974,Declan Kamara,CDM,PSG,England,Ligue 1,Centre Half
975,Boubacar Amrabat,CDM,Bologna,Mexico,Serie A,Deep Lying Playmaker
976,Boubacar Alvarez,CDM,Juventus,Serbia,Serie A,Holding
977,Joshua Onana,CDM,Napoli,Denmark,Serie A,Centre Half
978,Fabinho Onana,CDM,Nice,Belgium,Ligue 1,Centre Half
979,Joao Guimaraes,CDM,Brest,Morocco,Ligue 1,Centre Half
980,Boubacar Kamara,CDM,Brest,Mali,Ligue 1,Deep Lying Playmaker
981,Denis Bissouma,CDM,Dortmund,Uruguay,Bundesliga,Holding
982,Thomas Partey,CDM,Bologna,Serbia,Serie A,Centre Half
983,Aurelien Kamara,CDM,Bologna,Switzerland,Serie A,Deep Lying Playmaker
984,Romeo Kimmich,CDM,Bayern Munich,Spain,Bundesliga,Centre Half
985,Casemiro Kimmich,CDM,Athletic Club,Ghana,La Liga,Deep Lying Playmaker
986,Manuel Tchouameni,CDM,Bologna,Mali,Serie A,Holding
987,Fabinho Kimmich,CDM,Dortmund,Portugal,Bundesliga,Holding
988,Bruno Partey,CDM,Bayern Munich,Denmark,Bundesliga,Centre Half
989,Fabinho Hernandez,CDM,Napoli,Belgium,Serie A,Holding
990,Amadou Hernandez,CDM,Monaco,Mexico,Ligue 1,Centre Half
991,Sofyan Hojbjerg,CDM,Bayern Munich,Morocco,Bundesliga,Holding
992,Pierre-Emile Kamara,CDM,West Ham,Spain,Premier League,Deep Lying Playmaker
993,Aurelien Guimaraes,CDM,Barcelona,Portugal,La Liga,Holding
994,Yves Hernandez,CDM,Atletico Madrid,Mexico,La Liga,Deep Lying Playmaker
995,Manuel Lavia,CDM,Newcastle,England,Premier League,Holding
996,Joshua Bissouma,CDM,Atletico Madrid,France,La Liga,Holding
997,Casemiro Hojbjerg,CDM,Barcelona,Switzerland,La Liga,Holding
998,Stefan Kimmich,CDM,Real Betis,Mexico,La Liga,Centre Half
999,Joao Ugarte,CDM,Real Betis,Switzerland,La Liga,Holding
1000,Sofyan Onana,CDM,Marseille,Mali,Ligue 1,Deep Lying Playmaker
1001,Joshua Guimaraes,CDM,Lyon,Mexico,Ligue 1,Holding
1002,Thomas Hojbjerg,CDM,Liverpool,France,Premier League,Centre Half
1003,Edson Hernandez,CDM,Bayern Munich,England,Bundesliga,Deep Lying Playmaker
1004,Manuel Tchouameni,CDM,Brest,Brazil,Ligue 1,Centre Half
1005,Sofyan Tchouameni,CDM,Nice,Portugal,Ligue 1,Holding
1006,Declan Lavia,CDM,Marseille,Serbia,Ligue 1,Centre Half
1007,Pierre-Emile Onana,CDM,Stuttgart,Morocco,Bundesliga,Holding
1008,Casemiro Amrabat,CDM,Bayer Leverkusen,Germany,Bundesliga,Centre Half
1009,Yves Bissouma,CDM,Monaco,England,Ligue 1,Holding
1010,Fabinho Hernandez,CDM,Valencia,Spain,La Liga,Deep Lying Playmaker
1011,Amadou Zakaria,CDM,Frankfurt,Switzerland,Bundesliga,Deep Lying Playmaker
1012,Stefan Casemiro,CDM,Marseille,Switzerland,Ligue 1,Deep Lying Playmaker
1013,Pierre-Emile Tchouameni,CDM,AS Roma,Switzerland,Serie A,Centre Half
1014,Manuel Caicedo,CDM,Juventus,Brazil,Serie A,Holding
1015,Joao Kimmich,CDM,Real Sociedad,Uruguay,La Liga,Centre Half
1016,Pierre-Emile Caicedo,CDM,Real Sociedad,Belgium,La Liga,Holding
1017,Pierre-Emile Onana,CDM,Atletico Madrid,Brazil,La Liga,Centre Half
1018,Amadou Zakaria,CDM,Liverpool,Brazil,Premier League,Holding
1019,Denis Palhinha,CDM,Brighton,Morocco,Premier League,Holding
1020,Declan Alvarez,CDM,Arsenal,Brazil,Premier League,Deep Lying Playmaker
1021,Joao Lavia,CDM,Newcastle,Mexico,Premier League,Deep Lying Playmaker
1022,Rodri Lavia,CDM,Dortmund,Denmark,Bundesliga,Centre Half
1023,Moises Zakaria,CDM,West Ham,Ghana,Premier League,Centre Half
1024,Rodri Lavia,CDM,Barcelona,Ecuador,La Liga,Deep Lying Playmaker
1025,Edson Kamara,CDM,Barcelona,Spain,La Liga,Holding
1026,Joshua Partey,CDM,AS Roma,Portugal,Serie A,Centre Half
1027,Romeo Rice,CDM,Bayer Leverkusen,Brazil,Bundesliga,Holding
1028,Boubacar Hojbjerg,CDM,Brighton,Ecuador,Premier League,Centre Half
1029,Sofyan Zakaria,CDM,Stuttgart,Switzerland,Bundesliga,Deep Lying Playmaker
1030,Romeo Alvarez,CDM,Brighton,Serbia,Premier League,Holding
1031,Thomas Caicedo,CDM,Lyon,Ghana,Ligue 1,Holding
1032,Moises Tchouameni,CDM,Valencia,Germany,La Liga,Centre Half
1033,Boubacar Hernandez,CDM,Frankfurt,Ghana,Bundesliga,Holding
1034,Joshua Onana,CDM,Girona,Germany,La Liga,Holding
1035,Declan Rice,CDM,Arsenal,Mali,Premier League,Deep Lying Playmaker
1036,Romeo Zakaria,CDM,Lyon,Mexico,Ligue 1,Deep Lying Playmaker
1037,Sofyan Casemiro,CDM,Nice,Spain,Ligue 1,Centre Half
1038,Manuel Tavares,CDM,Dortmund,Switzerland,Bundesliga,Centre Half
1039,Denis Tavares,CDM,Dortmund,Switzerland,Bundesliga,Deep Lying Playmaker
1040,Manuel Ugarte,CDM,Manchester City,Portugal,Premier League,Holding
1041,Sofyan Hernandez,CDM,Manchester City,Denmark,Premier League,Centre Half
1042,Sofyan Caicedo,CDM,Real Sociedad,Switzerland,La Liga,Deep Lying Playmaker
1043,Amadou Hernandez,CDM,Napoli,Belgium,Serie A,Deep Lying Playmaker
1044,Manuel Bissouma,CDM,Monaco,Belgium,Ligue 1,Centre Half
1045,Bruno Ugarte,CDM,Real Madrid,Spain,La Liga,Holding
1046,Joshua Onana,CDM,Real Betis,Ghana,La Liga,Holding
1047,Thomas Bissouma,CDM,Barcelona,Denmark,La Liga,Holding
1048,Bruno Hojbjerg,CDM,Lille,Uruguay,Ligue 1,Holding
1049,Pierre-Emile Guimaraes,CDM,Inter Milan,Mali,Serie A,Deep Lying Playmaker
1050,Joshua Bissouma,CDM,Lyon,Brazil,Ligue 1,Centre Half
