Id,NamaPemain,Posisi,Club,Negara,Liga,PlayerInstruction
748,Oleksandr Mendy,LB,Lille,Spain,Ligue 1,Falseback
749,Kieran Mendes,LB,Bayer Leverkusen,Germany,Bundesliga,Fullback
750,Emerson Ait-Nouri,LB,Manchester United,Netherlands,Premier League,Fullback
751,Nuno Robertson,LB,Brighton,Portugal,Premier League,Attacking Wing Back
752,Theo Alba,LB,Liverpool,Belgium,Premier League,Fullback
753,Raphael Ait-Nouri,LB,Stuttgart,Belgium,Bundesliga,Wingback
754,Marc Chilwell,LB,Atalanta,Spain,Serie A,Falseback
755,Marc Lodi,LB,RB Leipzig,Argentina,Bundesliga,Fullback
756,Emerson Maatsen,LB,Stuttgart,Spain,Bundesliga,Attacking Wing Back
757,Luke Mendes,LB,Brest,Netherlands,Ligue 1,Falseback
758,Alex Sandro,LB,RB Leipzig,Scotland,Bundesliga,Fullback
759,Destiny Guerreiro,LB,Frankfurt,Belgium,Bundesliga,Fullback
760,Destiny Mendy,LB,Stuttgart,France,Bundesliga,Wingback
761,Oleksandr Udogie,LB,Frankfurt,France,Bundesliga,Attacking Wing Back
762,Theo Palmieri,LB,Nice,France,Ligue 1,Falseback
763,Marc Mendes,LB,Barcelona,Algeria,La Liga,Falseback
764,Alphonso Robertson,LB,Girona,England,La Liga,Falseback
765,Oleksandr Shaw,LB,Barcelona,England,La Liga,Falseback
766,Renan Udogie,LB,Brest,Germany,Ligue 1,Falseback
767,Vitaliy Guerreiro,LB,Frankfurt,Ecuador,Bundesliga,Fullback
768,Raphael Sandro,LB,Marseille,Belgium,Ligue 1,Attacking Wing Back
769,Kieran Zinchenko,LB,Arsenal,Canada,Premier League,Wingback
770,Ferland Mendy,LB,RB Leipzig,Scotland,Bundesliga,Fullback
771,Pervis Estupinan,LB,AC Milan,Algeria,Serie A,Falseback
772,Nuno Mendy,LB,Bayer Leverkusen,Argentina,Bundesliga,Wingback
773,Alphonso Guerreiro,LB,Girona,Germany,La Liga,Attacking Wing Back
774,Oleksandr Digne,LB,Frankfurt,Algeria,Bundesliga,Attacking Wing Back
775,Ben Mitchell,LB,Dortmund,Ukraine,Bundesliga,Wingback
776,Federico Dimarco,LB,Liverpool,Argentina,Premier League,Fullback
777,Lucas Ait-Nouri,LB,PSG,Algeria,Ligue 1,Wingback
778,Theo Palmieri,LB,Manchester City,Ecuador,Premier League,Wingback
779,Kieran Lodi,LB,Girona,Canada,La Liga,Wingback
780,Luke Guerreiro,LB,Stuttgart,Canada,Bundesliga,Fullback
781,Andrew Cucurella,LB,Liverpool,Portugal,Premier League,Falseback
782,Vitaliy Hernandez,LB,AS Roma,Portugal,Serie A,Fullback
783,Lucas Dimarco,LB,RB Leipzig,England,Bundesliga,Attacking Wing Back
784,Alphonso Lodi,LB,Liverpool,Scotland,Premier League,Attacking Wing Back
785,Alejandro Davies,LB,PSG,Ukraine,Ligue 1,Wingback
786,Alex Guerreiro,LB,Brighton,Italy,Premier League,Wingback
787,Rayan Estupinan,LB,Frankfurt,Ecuador,Bundesliga,Falseback
788,Federico Maatsen,LB,Bayer Leverkusen,Algeria,Bundesliga,Wingback
789,Federico Gaya,LB,Newcastle,Germany,Premier League,Wingback
790,Ben Mendes,LB,Manchester City,Ecuador,Premier League,Falseback
791,Federico Mitchell,LB,Valencia,Canada,La Liga,Attacking Wing Back
792,Rayan Guerreiro,LB,Nice,Brazil,Ligue 1,Attacking Wing Back
793,Vitaliy Ait-Nouri,LB,Atalanta,Ukraine,Serie A,Falseback
794,Marc Palmieri,LB,Liverpool,France,Premier League,Wingback
795,Alex Ait-Nouri,LB,AC Milan,Brazil,Serie A,Falseback
796,Raphael Gaya,LB,RB Leipzig,Argentina,Bundesliga,Wingback
797,Nuno Tierney,LB,Atalanta,Germany,Serie A,Wingback
798,Kieran Zinchenko,LB,Real Sociedad,Brazil,La Liga,Attacking Wing Back
799,Ferland Mitchell,LB,Frankfurt,Canada,Bundesliga,Wingback
800,Tyrick Sandro,LB,Bayer Leverkusen,Germany,Bundesliga,Wingback
801,Tyrick Tierney,LB,Real Betis,Belgium,La Liga,Falseback
802,Alejandro Cucurella,LB,Bayern Munich,Netherlands,Bundesliga,Wingback
803,Jordi Estupinan,LB,Nice,Spain,Ligue 1,Falseback
804,Luke Lodi,LB,Stuttgart,Netherlands,Bundesliga,Wingback
805,Emerson Balde,LB,Barcelona,Canada,La Liga,Attacking Wing Back
806,Alphonso Lodi,LB,Arsenal,Argentina,Premier League,Fullback
807,Andrew Mitchell,LB,Real Sociedad,Scotland,La Liga,Fullback
808,Alejandro Lodi,LB,Lyon,Ecuador,Ligue 1,Wingback
809,Ferland Tierney,LB,Monaco,Belgium,Ligue 1,Attacking Wing Back
810,Kieran Zinchenko,LB,Marseille,Algeria,Ligue 1,Attacking Wing Back
811,Luke Shaw,LB,Brest,Algeria,Ligue 1,Attacking Wing Back
812,Rayan Shaw,LB,Aston Villa,Argentina,Premier League,Attacking Wing Back
813,Jose Lodi,LB,Athletic Club,France,La Liga,Attacking Wing Back
814,Marc Digne,LB,Stuttgart,Canada,Bundesliga,Falseback
815,Rayan Guerreiro,LB,Bologna,Ukraine,Serie A,Wingback
816,Ben Mendy,LB,Chelsea,Portugal,Premier League,Fullback
817,Raphael Robertson,LB,Newcastle,France,Premier League,Falseback
818,Oleksandr Maatsen,LB,Lazio,Germany,Serie A,Attacking Wing Back
819,Kieran Davies,LB,PSG,Ecuador,Ligue 1,Fullback
820,Marc Alba,LB,Manchester City,Spain,Premier League,Wingback
821,Ian Digne,LB,Nice,Ukraine,Ligue 1,Wingback
822,Alejandro Robertson,LB,Napoli,Germany,Serie A,Falseback
823,Andrew Mendes,LB,Manchester City,Brazil,Premier League,Fullback
824,Luke Gaya,LB,Real Madrid,Belgium,La Liga,Wingback
825,Lucas Mykolenko,LB,Newcastle,England,Premier League,Wingback
826,Alex Dimarco,LB,West Ham,Germany,Premier League,Falseback
827,Theo Mitchell,LB,Lyon,Scotland,Ligue 1,Attacking Wing Back
828,Kieran Mendy,LB,Juventus,Argentina,Serie A,Fullback
829,Renan Robertson,LB,AC Milan,Germany,Serie A,Fullback
830,Ferland Davies,LB,Lille,Italy,Ligue 1,Falseback
831,Ben Guerreiro,LB,AC Milan,Ecuador,Serie A,Attacking Wing Back
832,Ferland Cucurella,LB,AS Roma,Scotland,Serie A,Wingback
833,Tyrick Shaw,LB,Frankfurt,Ukraine,Bundesliga,Attacking Wing Back
834,Marc Balde,LB,Bayer Leverkusen,Portugal,Bundesliga,Falseback
835,Emerson Mendes,LB,Brighton,Ecuador,Premier League,Wingback
836,Emerson Udogie,LB,Marseille,Algeria,Ligue 1,Wingback
837,Ferland Hernandez,LB,Atletico Madrid,Ukraine,La Liga,Attacking Wing Back
838,Nuno Shaw,LB,Bologna,Scotland,Serie A,Attacking Wing Back
839,Lucas Shaw,LB,Athletic Club,Germany,La Liga,Falseback
840,Alex Tierney,LB,Inter Milan,Italy,Serie A,Wingback
841,Lucas Lodi,LB,Frankfurt,Canada,Bundesliga,Falseback
842,Ferland Guerreiro,LB,AC Milan,Netherlands,Serie A,Falseback
843,Marc Zinchenko,LB,Juventus,Ukraine,Serie A,Wingback
844,Federico Mendy,LB,Girona,Canada,La Liga,Falseback
845,Rayan Balde,LB,Juventus,Spain,Serie A,Falseback
846,Emerson Balde,LB,Liverpool,Italy,Premier League,Wingback
847,Pervis Mykolenko,LB,Tottenham,Canada,Premier League,Wingback
848,Emerson Cucurella,LB,Marseille,Canada,Ligue 1,Fullback
849,Luke Tierney,LB,Brest,Belgium,Ligue 1,Wingback
850,Luke Lodi,LB,Real Sociedad,Netherlands,La Liga,Wingback
851,Ben Sandro,LB,Chelsea,Italy,Premier League,Wingback
852,Federico Chilwell,LB,Stuttgart,Argentina,Bundesliga,Attacking Wing Back
853,Emerson Mykolenko,LB,AC Milan,Scotland,Serie A,Falseback
854,Ben Cucurella,LB,Real Sociedad,Ukraine,La Liga,Attacking Wing Back
855,Ferland Gaya,LB,Stuttgart,Italy,Bundesliga,Fullback
856,Alex Lodi,LB,Tottenham,Scotland,Premier League,Wingback
857,Jordi Robertson,LB,Inter Milan,France,Serie A,Attacking Wing Back
858,Emerson Udogie,LB,RB Leipzig,Netherlands,Bundesliga,Attacking Wing Back
859,Federico Chilwell,LB,Liverpool,Algeria,Premier League,Falseback
860,Emerson Palmieri,LB,Liverpool,Italy,Premier League,Attacking Wing Back
861,Jose Guerreiro,LB,Lazio,France,Serie A,Attacking Wing Back
862,Nuno Lodi,LB,Valencia,Portugal,La Liga,Fullback
863,Destiny Palmieri,LB,RB Leipzig,Algeria,Bundesliga,Wingback
864,Oleksandr Digne,LB,Monaco,England,Ligue 1,Wingback
865,Jordi Dimarco,LB,AS Roma,Scotland,Serie A,Fullback
866,Ferland Guerreiro,LB,Juventus,Brazil,Serie A,Attacking Wing Back
867,Alejandro Estupinan,LB,Valencia,Italy,La Liga,Fullback
868,Theo Gaya,LB,PSG,Algeria,Ligue 1,Wingback
869,Destiny Davies,LB,Manchester City,Scotland,Premier League,Wingback
870,Marc Hernandez,LB,Aston Villa,Germany,Premier League,Attacking Wing Back
871,Tyrick Estupinan,LB,Real Betis,England,La Liga,Fullback
872,Ben Gaya,LB,RB Leipzig,Brazil,Bundesliga,Attacking Wing Back
873,Rayan Alba,LB,Lazio,Portugal,Serie A,Wingback
874,Alphonso Hernandez,LB,Manchester United,Netherlands,Premier League,Fullback
875,Federico Lodi,LB,Bologna,Ukraine,Serie A,Wingback
876,Alejandro Mykolenko,LB,Atalanta,Netherlands,Serie A,Attacking Wing Back
877,Oleksandr Mykolenko,LB,AC Milan,Germany,Serie A,Wingback
878,Andrew Estupinan,LB,AC Milan,Canada,Serie A,Wingback
879,Oleksandr Lodi,LB,Bayern Munich,France,Bundesliga,Wingback
880,Jose Davies,LB,AC Milan,Belgium,Serie A,Fullback
881,Raphael Hernandez,LB,Atletico Madrid,Ukraine,La Liga,Wingback
882,Theo Guerreiro,LB,Lyon,Germany,Ligue 1,Wingback
883,Lucas Mendy,LB,Marseille,Ukraine,Ligue 1,Fullback
884,Lucas Mykolenko,LB,Stuttgart,Germany,Bundesliga,Fullback
885,Alex Estupinan,LB,Real Madrid,Ukraine,La Liga,Attacking Wing Back
886,Luke Cucurella,LB,Bayer Leverkusen,Ukraine,Bundesliga,Falseback
887,Raphael Guerreiro,LB,Atletico Madrid,Belgium,La Liga,Falseback
888,Luke Chilwell,LB,Liverpool,Netherlands,Premier League,Wingback
889,Alphonso Mykolenko,LB,Inter Milan,Brazil,Serie A,Wingback
890,Destiny Mykolenko,LB,Chelsea,France,Premier League,Fullback
891,Jose Sandro,LB,Valencia,Scotland,La Liga,Attacking Wing Back
892,Andrew Davies,LB,Napoli,Italy,Serie A,Wingback
893,Theo Mykolenko,LB,Barcelona,Germany,La Liga,Wingback
894,Alex Chilwell,LB,Lazio,Germany,Serie A,Fullback
895,Alejandro Palmieri,LB,Lyon,Algeria,Ligue 1,Wingback
896,Alejandro Balde,LB,Brest,Portugal,Ligue 1,Fullback
897,Nuno Chilwell,LB,Napoli,Canada,Serie A,Falseback
898,Raphael Ait-Nouri,LB,Newcastle,Portugal,Premier League,Falseback
899,Jose Shaw,LB,RB Leipzig,Netherlands,Bundesliga,Attacking Wing Back
900,Destiny Sandro,LB,Manchester United,France,Premier League,Attacking Wing Back
901,Pervis Dimarco,LB,Bayern Munich,France,Bundesliga,Fullback
902,Theo Tierney,LB,Juventus,Ukraine,Serie A,Falseback
903,Oleksandr Digne,LB,Arsenal,Brazil,Premier League,Wingback
904,Marc Sandro,LB,AC Milan,Ecuador,Serie A,Falseback
905,Renan Mendes,LB,RB Leipzig,Scotland,Bundesliga,Attacking Wing Back
906,Raphael Mykolenko,LB,AC Milan,Canada,Serie A,Wingback
907,Tyrick Sandro,LB,Atletico Madrid,Belgium,La Liga,Wingback
908,Lucas Sandro,LB,Newcastle,Brazil,Premier League,Fullback
909,Raphael Tierney,LB,PSG,Ukraine,Ligue 1,Wingback
910,Ian Davies,LB,Bayern Munich,Germany,Bundesliga,Wingback
911,Jose Lodi,LB,Dortmund,Portugal,Bundesliga,Falseback
912,Ferland Tierney,LB,Real Madrid,Scotland,La Liga,Wingback
913,Ferland Ait-Nouri,LB,Bayer Leverkusen,Brazil,Bundesliga,Falseback
914,Emerson Shaw,LB,Arsenal,England,Premier League,Fullback
915,Alphonso Dimarco,LB,PSG,Brazil,Ligue 1,Attacking Wing Back
916,Jordi Davies,LB,Chelsea,Canada,Premier League,Wingback
917,Renan Shaw,LB,Newcastle,Germany,Premier League,Wingback
918,Vitaliy Palmieri,LB,Brest,Germany,Ligue 1,Attacking Wing Back
919,Ferland Mendy,LB,Frankfurt,Ecuador,Bundesliga,Fullback
920,Oleksandr Ait-Nouri,LB,Bayern Munich,France,Bundesliga,Attacking Wing Back
921,Emerson Dimarco,LB,Barcelona,Ukraine,La Liga,Attacking Wing Back
922,Marc Robertson,LB,AS Roma,Germany,Serie A,Attacking Wing Back
923,Andrew Chilwell,LB,Valencia,Netherlands,La Liga,Fullback
924,Jose Robertson,LB,Manchester United,Brazil,Premier League,Fullback
925,Ian Maatsen,LB,Lazio,Belgium,Serie A,Fullback
926,Rayan Estupinan,LB,Brest,Brazil,Ligue 1,Attacking Wing Back
927,Marc Guerreiro,LB,Dortmund,Germany,Bundesliga,Fullback
928,Ferland Shaw,LB,Manchester United,Algeria,Premier League,Attacking Wing Back
929,Theo Mendes,LB,Arsenal,Spain,Premier League,Attacking Wing Back
930,Kieran Mendy,LB,Aston Villa,Ukraine,Premier League,Falseback
931,Emerson Maatsen,LB,Liverpool,Ecuador,Premier League,Fullback
932,Tyrick Tierney,LB,Nice,France,Ligue 1,Falseback
933,Renan Mendy,LB,RB Leipzig,England,Bundesliga,Wingback
934,Jordi Cucurella,LB,Real Madrid,Algeria,La Liga,Fullback
935,Tyrick Sandro,LB,Nice,France,Ligue 1,Attacking Wing Back
936,Tyrick Alba,LB,Lyon,Ecuador,Ligue 1,Falseback
937,Alex Ait-Nouri,LB,Real Madrid,Netherlands,La Liga,Fullback
938,Alphonso Ait-Nouri,LB,Frankfurt,Argentina,Bundesliga,Falseback
939,Destiny Digne,LB,Dortmund,Spain,Bundesliga,Attacking Wing Back
940,Pervis Sandro,LB,Monaco,Brazil,Ligue 1,Wingback
941,Theo Zinchenko,LB,Manchester City,England,Premier League,Falseback
942,Pervis Shaw,LB,Manchester City,Brazil,Premier League,Falseback
943,Marc Chilwell,LB,Bayern Munich,Argentina,Bundesliga,Falseback
944,Nuno Udogie,LB,Brest,Canada,Ligue 1,Wingback
945,Jordi Davies,LB,Brest,Ecuador,Ligue 1,Wingback
946,Tyrick Davies,LB,Dortmund,France,Bundesliga,Wingback
947,Alphonso Balde,LB,Manchester United,Canada,Premier League,Falseback
948,Alphonso Palmieri,LB,Dortmund,Canada,Bundesliga,Fullback
949,Alphonso Balde,LB,Juventus,Algeria,Serie A,Fullback
950,Rayan Zinchenko,LB,Juventus,Portugal,Serie A,Falseback
951,Destiny Chilwell,LB,West Ham,Algeria,Premier League,Fullback
952,Andrew Alba,LB,Manchester United,Ukraine,Premier League,Fullback
953,Theo Palmieri,LB,Nice,Canada,Ligue 1,Falseback
954,Theo Robertson,LB,Stuttgart,Canada,Bundesliga,Fullback
955,Jordi Tierney,LB,Lyon,Scotland,Ligue 1,Attacking Wing Back
956,Ben Hernandez,LB,Lille,Portugal,Ligue 1,Wingback
957,Ian Zinchenko,LB,Stuttgart,Brazil,Bundesliga,Falseback
958,Ian Balde,LB,Valencia,Brazil,La Liga,Wingback
959,Lucas Mitchell,LB,Brest,Argentina,Ligue 1,Attacking Wing Back
960,Alejandro Mykolenko,LB,Monaco,England,Ligue 1,Attacking Wing Back
961,Ferland Maatsen,LB,Arsenal,Algeria,Premier League,Fullback
962,Luke Digne,LB,Newcastle,Argentina,Premier League,Wingback
963,Nuno Dimarco,LB,Arsenal,Brazil,Premier League,Falseback
964,Nuno Cucurella,LB,Girona,Algeria,La Liga,Wingback
965,Ben Mykolenko,LB,Nice,Ukraine,Ligue 1,Wingback
966,Tyrick Mykolenko,LB,Newcastle,Ecuador,Premier League,Attacking Wing Back
967,Luke Estupinan,LB,Lyon,Germany,Ligue 1,Falseback
968,Destiny Mendy,LB,Real Betis,Canada,La Liga,Falseback
969,Emerson Davies,LB,Bologna,France,Serie A,Falseback
970,Alejandro Ait-Nouri,LB,Manchester City,Italy,Premier League,Fullback
971,Jose Balde,LB,Napoli,Netherlands,Serie A,Wingback
972,Pervis Shaw,LB,Real Sociedad,Netherlands,La Liga,Falseback
973,Raphael Alba,LB,Marseille,Ukraine,Ligue 1,Falseback
974,Alphonso Udogie,LB,Manchester United,Portugal,Premier League,Attacking Wing Back
975,Emerson Palmieri,LB,Tottenham,France,Premier League,Attacking Wing Back
976,Alex Lodi,LB,Arsenal,Italy,Premier League,Falseback
977,Vitaliy Digne,LB,RB Leipzig,Algeria,Bundesliga,Falseback
978,Lucas Lodi,LB,Real Madrid,Algeria,La Liga,Wingback
979,Theo Shaw,LB,Athletic Club,France,La Liga,Fullback
980,Theo Cucurella,LB,Valencia,Argentina,La Liga,Wingback
981,Jordi Mendes,LB,AC Milan,Spain,Serie A,Fullback
982,Emerson Zinchenko,LB,Nice,Ecuador,Ligue 1,Wingback
983,Nuno Maatsen,LB,Frankfurt,France,Bundesliga,Falseback
984,Andrew Chilwell,LB,West Ham,Portugal,Premier League,Falseback
985,Raphael Lodi,LB,Bayer Leverkusen,Canada,Bundesliga,Fullback
986,Alex Davies,LB,Real Sociedad,Netherlands,La Liga,Wingback
987,Jordi Davies,LB,Atalanta,Canada,Serie A,Wingback
988,Alphonso Tierney,LB,RB Leipzig,Netherlands,Bundesliga,Attacking Wing Back
989,Alphonso Alba,LB,Athletic Club,Ecuador,La Liga,Attacking Wing Back
990,Federico Maatsen,LB,Lyon,Brazil,Ligue 1,Wingback
991,Ferland Shaw,LB,Manchester City,Italy,Premier League,Fullback
992,Renan Lodi,LB,Napoli,Algeria,Serie A,Attacking Wing Back
993,Tyrick Ait-Nouri,LB,Lazio,Ukraine,Serie A,Fullback
994,Destiny Robertson,LB,Inter Milan,Germany,Serie A,Fullback
995,Jordi Dimarco,LB,Bayern Munich,Algeria,Bundesliga,Fullback
996,Nuno Cucurella,LB,Real Sociedad,Argentina,La Liga,Wingback
997,Pervis Alba,LB,Real Sociedad,Argentina,La Liga,Fullback
998,Oleksandr Mendy,LB,Brighton,Belgium,Premier League,Fullback
999,Vitaliy Tierney,LB,Lille,Algeria,Ligue 1,Wingback
1000,Alphonso Zinchenko,LB,Lille,Portugal,Ligue 1,Fullback
1001,Jose Mendy,LB,Newcastle,Belgium,Premier League,Falseback
1002,Alex Tierney,LB,Newcastle,Ukraine,Premier League,Falseback
1003,Rayan Lodi,LB,West Ham,France,Premier League,Wingback
1004,Ian Chilwell,LB,Stuttgart,Netherlands,Bundesliga,Wingback
1005,Rayan Zinchenko,LB,Barcelona,Ukraine,La Liga,Fullback
1006,Emerson Balde,LB,Brighton,France,Premier League,Falseback
1007,Ben Robertson,LB,AC Milan,Ecuador,Serie A,Wingback
1008,Pervis Shaw,LB,Real Sociedad,Spain,La Liga,Attacking Wing Back
1009,Renan Gaya,LB,RB Leipzig,Italy,Bundesliga,Falseback
1010,Pervis Lodi,LB,Bayern Munich,Ukraine,Bundesliga,Fullback
1011,Marc Estupinan,LB,Atalanta,Scotland,Serie A,Attacking Wing Back
1012,Raphael Mykolenko,LB,Real Betis,Italy,La Liga,Attacking Wing Back
1013,Andrew Maatsen,LB,Brighton,Argentina,Premier League,Wingback
1014,Alex Davies,LB,Atalanta,Ukraine,Serie A,Fullback
1015,Luke Chilwell,LB,Athletic Club,Brazil,La Liga,Attacking Wing Back
1016,Ben Balde,LB,Aston Villa,Ecuador,Premier League,Fullback
1017,Jose Balde,LB,Frankfurt,Spain,Bundesliga,Falseback
1018,Alphonso Estupinan,LB,Nice,Belgium,Ligue 1,Falseback
1019,Ferland Gaya,LB,Valencia,Germany,La Liga,Fullback
1020,Pervis Tierney,LB,Inter Milan,Ukraine,Serie A,Attacking Wing Back
1021,Alphonso Alba,LB,Manchester City,Algeria,Premier League,Wingback
1022,Federico Sandro,LB,Aston Villa,Ecuador,Premier League,Fullback
1023,Jose Udogie,LB,AS Roma,Brazil,Serie A,Wingback
1024,Luke Zinchenko,LB,Valencia,Ecuador,La Liga,Fullback
1025,Renan Sandro,LB,RB Leipzig,Netherlands,Bundesliga,Fullback
1026,Alphonso Guerreiro,LB,PSG,Argentina,Ligue 1,Falseback
1027,Lucas Lodi,LB,Newcastle,Ukraine,Premier League,Falseback
1028,Renan Sandro,LB,Lille,Netherlands,Ligue 1,Falseback
1029,Alex Cucurella,LB,Aston Villa,Netherlands,Premier League,Falseback
1030,Federico Udogie,LB,Liverpool,England,Premier League,Fullback
1031,Rayan Mendy,LB,Real Sociedad,Canada,La Liga,Wingback
1032,Tyrick Palmieri,LB,Real Betis,Scotland,La Liga,Fullback
1033,Ferland Chilwell,LB,Arsenal,Portugal,Premier League,Fullback
1034,Oleksandr Mykolenko,LB,Girona,Netherlands,La Liga,Falseback
1035,Tyrick Lodi,LB,AS Roma,Spain,Serie A,Attacking Wing Back
1036,Jose Tierney,LB,Juventus,Netherlands,Serie A,Fullback
1037,Theo Chilwell,LB,Lyon,Germany,Ligue 1,Fullback
1038,Jordi Maatsen,LB,Bayer Leverkusen,Argentina,Bundesliga,Falseback
1039,Luke Lodi,LB,Lyon,Brazil,Ligue 1,Wingback
1040,Vitaliy Lodi,LB,Atletico Madrid,Scotland,La Liga,Attacking Wing Back
1041,Ben Balde,LB,Atletico Madrid,Ukraine,La Liga,Falseback
1042,Emerson Mitchell,LB,Lyon,Algeria,Ligue 1,Wingback
1043,Raphael Guerreiro,LB,Brighton,Algeria,Premier League,Fullback
1044,Ben Udogie,LB,Liverpool,Brazil,Premier League,Fullback
1045,Marc Maatsen,LB,Aston Villa,Brazil,Premier League,Falseback
1046,Alejandro Alba,LB,Frankfurt,Netherlands,Bundesliga,Falseback
1047,Emerson Alba,LB,Dortmund,Scotland,Bundesliga,Attacking Wing Back
1048,Lucas Chilwell,LB,Atletico Madrid,Portugal,La Liga,Fullback
1049,Ben Tierney,LB,Liverpool,Netherlands,Premier League,Falseback
1050,Alejandro Udogie,LB,AC Milan,Portugal,Serie A,Fullback
1051,Jose Dimarco,LB,Liverpool,Ecuador,Premier League,Fullback
1052,Jordi Guerreiro,LB,Bologna,Spain,Serie A,Falseback
1053,Alphonso Maatsen,LB,Bayer Leverkusen,Argentina,Bundesliga,Falseback
1054,Pervis Chilwell,LB,Barcelona,Portugal,La Liga,Falseback
1055,Kieran Mendy,LB,Bayern Munich,Brazil,Bundesliga,Fullback
1056,Alejandro Mendy,LB,Atletico Madrid,Germany,La Liga,Fullback
1057,Raphael Davies,LB,Stuttgart,Argentina,Bundesliga,Falseback
1058,Jordi Udogie,LB,Manchester City,France,Premier League,Falseback
1059,Jordi Mendy,LB,Real Sociedad,Canada,La Liga,Wingback
1060,Kieran Lodi,LB,Real Betis,Ecuador,La Liga,Fullback
1061,Rayan Mykolenko,LB,Bayern Munich,Germany,Bundesliga,Wingback
1062,Alejandro Tierney,LB,Aston Villa,Ecuador,Premier League,Fullback
1063,Emerson Digne,LB,Manchester United,Argentina,Premier League,Attacking Wing Back
1064,Nuno Zinchenko,LB,Real Betis,Scotland,La Liga,Wingback
1065,Nuno Ait-Nouri,LB,Lyon,Ecuador,Ligue 1,Wingback
1066,Federico Udogie,LB,Chelsea,Brazil,Premier League,Fullback
1067,Ferland Cucurella,LB,Atletico Madrid,Canada,La Liga,Attacking Wing Back
1068,Oleksandr Guerreiro,LB,Lazio,Germany,Serie A,Fullback
1069,Ferland Balde,LB,Chelsea,Spain,Premier League,Wingback
1070,Ben Mendes,LB,AS Roma,Brazil,Serie A,Fullback
1071,Jose Palmieri,LB,PSG,Germany,Ligue 1,Fullback
1072,Vitaliy Digne,LB,RB Leipzig,Algeria,Bundesliga,Fullback
1073,Lucas Ait-Nouri,LB,Brest,Scotland,Ligue 1,Falseback
1074,Alejandro Robertson,LB,Real Madrid,Scotland,La Liga,Attacking Wing Back
1075,Tyrick Mendy,LB,Brest,Algeria,Ligue 1,Wingback
1076,Nuno Maatsen,LB,Barcelona,Algeria,La Liga,Attacking Wing Back
1077,Raphael Ait-Nouri,LB,Frankfurt,Algeria,Bundesliga,Wingback
1078,Luke Palmieri,LB,West Ham,Argentina,Premier League,Fullback
1079,Renan Lodi,LB,Liverpool,Spain,Premier League,Falseback
1080,Jose Mykolenko,LB,Dortmund,Spain,Bundesliga,Fullback
1081,Nuno Mitchell,LB,Liverpool,Canada,Premier League,Falseback
1082,Andrew Maatsen,LB,Real Sociedad,Brazil,La Liga,Wingback
1083,Alphonso Mykolenko,LB,Lille,Belgium,Ligue 1,Fullback
1084,Raphael Sandro,LB,AC Milan,Netherlands,Serie A,Wingback
1085,Tyrick Shaw,LB,AC Milan,Italy,Serie A,Attacking Wing Back
1086,Rayan Estupinan,LB,Newcastle,England,Premier League,Attacking Wing Back
1087,Federico Maatsen,LB,AC Milan,France,Serie A,Falseback
1088,Alphonso Davies,LB,RB Leipzig,Algeria,Bundesliga,Attacking Wing Back
1089,Lucas Digne,LB,Lille,Netherlands,Ligue 1,Wingback
1090,Kieran Hernandez,LB,Monaco,Portugal,Ligue 1,Fullback
1091,Nuno Udogie,LB,Juventus,Germany,Serie A,Wingback
1092,Nuno Davies,LB,Atletico Madrid,Ecuador,La Liga,Fullback
1093,Federico Balde,LB,Lyon,Italy,Ligue 1,Fullback
1094,Vitaliy Mendes,LB,Brighton,Scotland,Premier League,Falseback
1095,Renan Maatsen,LB,Lille,Ecuador,Ligue 1,Fullback
1096,Theo Chilwell,LB,Frankfurt,Ecuador,Bundesliga,Wingback
1097,Theo Chilwell,LB,AC Milan,France,Serie A,Falseback
1098,Rayan Cucurella,LB,Bayern Munich,Algeria,Bundesliga,Fullback
1099,Ferland Gaya,LB,Atalanta,Spain,Serie A,Wingback
1100,Jordi Digne,LB,AS Roma,Argentina,Serie A,Fullback
1101,Alejandro Shaw,LB,Lyon,Ukraine,Ligue 1,Attacking Wing Back
1102,Raphael Shaw,LB,Monaco,France,Ligue 1,Fullback
1103,Jordi Digne,LB,Juventus,Italy,Serie A,Fullback
1104,Jordi Davies,LB,Real Sociedad,Ecuador,La Liga,Falseback
1105,Lucas Dimarco,LB,Napoli,Scotland,Serie A,Wingback
1106,Marc Mendes,LB,Stuttgart,Scotland,Bundesliga,Attacking Wing Back
1107,Andrew Mendy,LB,Manchester United,Ecuador,Premier League,Wingback
1108,Renan Davies,LB,Bologna,France,Serie A,Falseback
1109,Tyrick Cucurella,LB,Bologna,England,Serie A,Attacking Wing Back
1110,Jose Mitchell,LB,Manchester United,Portugal,Premier League,Wingback
1111,Ferland Ait-Nouri,LB,Atalanta,Belgium,Serie A,Wingback
1112,Luke Alba,LB,Valencia,France,La Liga,Wingback
1113,Emerson Cucurella,LB,Nice,Portugal,Ligue 1,Attacking Wing Back
1114,Nuno Dimarco,LB,Frankfurt,Italy,Bundesliga,Falseback
1115,Alex Zinchenko,LB,Brighton,Spain,Premier League,Falseback
1116,Renan Alba,LB,Chelsea,England,Premier League,Falseback
1117,Luke Balde,LB,Marseille,Scotland,Ligue 1,Attacking Wing Back
1118,Federico Cucurella,LB,Barcelona,Portugal,La Liga,Wingback
1119,Emerson Mendes,LB,Bayer Leverkusen,Algeria,Bundesliga,Fullback
1120,Destiny Cucurella,LB,Bayer Leverkusen,Ecuador,Bundesliga,Wingback
