Id,NamaPemain,Posisi,Club,Negara,Liga,PlayerInstruction
732,Milan Konate,CB,Stuttgart,South Korea,Bundesliga,Ball Playing Defender
733,Mats Magalhaes,CB,Frankfurt,South Korea,Bundesliga,Ball Playing Defender
734,Eder Silva,CB,Marseille,Uruguay,Ligue 1,Ball Playing Defender
735,Eder Silva,CB,West Ham,Belgium,Premier League,Stopper
736,Gabriel Romero,CB,Marseille,Argentina,Ligue 1,Ball Playing Defender
737,Jules Araujo,CB,RB Leipzig,Spain,Bundesliga,Ball Playing Defender
738,Milan Gvardiol,CB,Brighton,Uruguay,Premier League,Ball Playing Defender
739,Sergio De Ligt,CB,AC Milan,Switzerland,Serie A,Stopper
740,Sven Rudiger,CB,Frankfurt,Senegal,Bundesliga,Ball Playing Defender
741,Mats Hummels,CB,Brest,Germany,Ligue 1,Stopper
742,Alessandro Ramos,CB,Nice,Belgium,Ligue 1,Stopper
743,Virgil Torres,CB,Chelsea,Netherlands,Premier League,Stopper
744,Ruben Skriniar,CB,AC Milan,Argentina,Serie A,Ball Playing Defender
745,Dayot De Ligt,CB,Nice,Brazil,Ligue 1,Ball Playing Defender
746,Harry Konate,CB,Stuttgart,Senegal,Bundesliga,Stopper
747,Cristian Martinez,CB,AC Milan,Portugal,Serie A,Ball Playing Defender
748,Cristian Skriniar,CB,RB Leipzig,Argentina,Bundesliga,Ball Playing Defender
749,Marquinhos Martinez,CB,Juventus,South Korea,Serie A,Ball Playing Defender
750,Antonio Konate,CB,Valencia,Senegal,La Liga,Stopper
751,Harry Ramos,CB,PSG,Netherlands,Ligue 1,Stopper
752,Josko Saliba,CB,Monaco,Belgium,Ligue 1,Ball Playing Defender
753,Ibrahima Maguire,CB,Bayer Leverkusen,Uruguay,Bundesliga,Ball Playing Defender
754,Harry Bastoni,CB,PSG,Croatia,Ligue 1,Stopper
755,Virgil Konate,CB,Barcelona,Italy,La Liga,Ball Playing Defender
756,Eder Martinez,CB,AS Roma,Germany,Serie A,Stopper
757,Jules Konate,CB,Juventus,Belgium,Serie A,Stopper
758,Harry Akanji,CB,Real Betis,Brazil,La Liga,Stopper
759,Antonio Dias,CB,Manchester United,Spain,Premier League,Stopper
760,Jules Silva,CB,Bayer Leverkusen,Argentina,Bundesliga,Ball Playing Defender
761,Gabriel De Ligt,CB,Monaco,Belgium,Ligue 1,Stopper
762,Bremer Bremer,CB,Tottenham,Germany,Premier League,Ball Playing Defender
763,Ibrahima Silva,CB,Marseille,Belgium,Ligue 1,Stopper
764,Cristian Rudiger,CB,Lyon,England,Ligue 1,Stopper
765,Sven Rudiger,CB,Frankfurt,Italy,Bundesliga,Ball Playing Defender
766,Gabriel Bastoni,CB,Inter Milan,Uruguay,Serie A,Ball Playing Defender
767,Antonio Maguire,CB,Marseille,Brazil,Ligue 1,Stopper
768,Ruben Silva,CB,Inter Milan,South Korea,Serie A,Stopper
769,Ibrahima Torres,CB,Frankfurt,Uruguay,Bundesliga,Ball Playing Defender
770,Mats Araujo,CB,Juventus,England,Serie A,Ball Playing Defender
771,Sven Upamecano,CB,Nice,France,Ligue 1,Stopper
772,Sven Hummels,CB,Real Madrid,Croatia,La Liga,Stopper
773,Jules Bastoni,CB,Napoli,Belgium,Serie A,Ball Playing Defender
774,Eder Konate,CB,Brighton,Netherlands,Premier League,Ball Playing Defender
775,Mats Bastoni,CB,Atletico Madrid,Brazil,La Liga,Ball Playing Defender
776,Jules Gvardiol,CB,Real Betis,Spain,La Liga,Stopper
777,Manuel Romero,CB,Brighton,South Korea,Premier League,Stopper
778,Matthijs Akanji,CB,RB Leipzig,Uruguay,Bundesliga,Ball Playing Defender
779,Eder Botman,CB,Athletic Club,Spain,La Liga,Stopper
780,Harry Araujo,CB,Tottenham,Uruguay,Premier League,Stopper
781,Kim Magalhaes,CB,Manchester United,Argentina,Premier League,Ball Playing Defender
782,Sven Rudiger,CB,Brighton,Brazil,Premier League,Stopper
783,Matthijs Magalhaes,CB,Real Madrid,Brazil,La Liga,Stopper
784,Ruben Magalhaes,CB,Lille,Italy,Ligue 1,Stopper
785,Bremer Konate,CB,Lille,England,Ligue 1,Stopper
786,Harry Silva,CB,Lyon,Brazil,Ligue 1,Ball Playing Defender
787,Marquinhos Militao,CB,Bayern Munich,Germany,Bundesliga,Stopper
788,Ruben Maguire,CB,Brest,Uruguay,Ligue 1,Ball Playing Defender
789,Antonio Saliba,CB,Tottenham,Uruguay,Premier League,Ball Playing Defender
790,Manuel Botman,CB,Brest,South Korea,Ligue 1,Stopper
791,Ibrahima Araujo,CB,Bologna,France,Serie A,Stopper
792,Marquinhos Militao,CB,West Ham,Italy,Premier League,Stopper
793,Josko Botman,CB,Bayern Munich,Netherlands,Bundesliga,Stopper
794,Lisandro Martinez,CB,RB Leipzig,Spain,Bundesliga,Stopper
795,Cristian De Ligt,CB,Bologna,France,Serie A,Stopper
796,Eder Rudiger,CB,Newcastle,Brazil,Premier League,Ball Playing Defender
797,Jules Araujo,CB,Juventus,Senegal,Serie A,Ball Playing Defender
798,Antonio Araujo,CB,Brest,Uruguay,Ligue 1,Stopper
799,Ibrahima Akanji,CB,Marseille,France,Ligue 1,Ball Playing Defender
800,Lisandro Bremer,CB,Juventus,Switzerland,Serie A,Stopper
801,Marquinhos Araujo,CB,Newcastle,Switzerland,Premier League,Ball Playing Defender
802,Mats Bremer,CB,Napoli,Switzerland,Serie A,Ball Playing Defender
803,Ibrahima De Ligt,CB,Marseille,Germany,Ligue 1,Ball Playing Defender
804,Harry Rudiger,CB,Girona,Uruguay,La Liga,Stopper
805,Mats De Ligt,CB,Nice,Argentina,Ligue 1,Stopper
806,Ibrahima Ramos,CB,Atalanta,England,Serie A,Stopper
807,Dayot Bastoni,CB,AS Roma,Croatia,Serie A,Ball Playing Defender
808,Sven Min-jae,CB,Lazio,Argentina,Serie A,Stopper
809,Sergio Saliba,CB,Athletic Club,Spain,La Liga,Stopper
810,Josko Gvardiol,CB,Manchester United,South Korea,Premier League,Ball Playing Defender
811,Ibrahima Gvardiol,CB,Marseille,Switzerland,Ligue 1,Ball Playing Defender
812,Ronald Romero,CB,Aston Villa,Uruguay,Premier League,Ball Playing Defender
813,Mats Skriniar,CB,Frankfurt,Spain,Bundesliga,Ball Playing Defender
814,Bremer Min-jae,CB,Bayer Leverkusen,England,Bundesliga,Ball Playing Defender
815,William Botman,CB,Bayer Leverkusen,Argentina,Bundesliga,Stopper
816,Eder Gvardiol,CB,Barcelona,England,La Liga,Stopper
817,Dayot Militao,CB,Aston Villa,Portugal,Premier League,Stopper
818,Ronald Romero,CB,Atalanta,Germany,Serie A,Stopper
819,Alessandro Skriniar,CB,AS Roma,Brazil,Serie A,Stopper
820,Harry Gvardiol,CB,Frankfurt,South Korea,Bundesliga,Ball Playing Defender
821,Eder Ramos,CB,Brest,Brazil,Ligue 1,Stopper
822,Sergio Maguire,CB,Marseille,Germany,Ligue 1,Stopper
823,Gabriel Konate,CB,Monaco,Belgium,Ligue 1,Stopper
824,Bremer Ramos,CB,Bayern Munich,Argentina,Bundesliga,Ball Playing Defender
825,William Martinez,CB,Valencia,Croatia,La Liga,Stopper
826,Eder Akanji,CB,Atalanta,Brazil,Serie A,Stopper
827,Dayot Kounde,CB,Atletico Madrid,Argentina,La Liga,Stopper
828,Ruben Van Dijk,CB,PSG,France,Ligue 1,Stopper
829,Josko Rudiger,CB,Valencia,England,La Liga,Ball Playing Defender
830,Matthijs Araujo,CB,West Ham,Argentina,Premier League,Stopper
831,Cristian Rudiger,CB,RB Leipzig,Belgium,Bundesliga,Stopper
832,Kim Saliba,CB,Stuttgart,France,Bundesliga,Ball Playing Defender
833,Sergio Bremer,CB,Lyon,Germany,Ligue 1,Ball Playing Defender
834,Harry De Ligt,CB,Athletic Club,England,La Liga,Ball Playing Defender
835,Lisandro Magalhaes,CB,Nice,England,Ligue 1,Ball Playing Defender
836,Harry Torres,CB,Chelsea,Uruguay,Premier League,Ball Playing Defender
837,Pau Min-jae,CB,Real Madrid,Belgium,La Liga,Stopper
838,Mats Bastoni,CB,Bayer Leverkusen,South Korea,Bundesliga,Ball Playing Defender
839,Lisandro De Ligt,CB,Chelsea,Uruguay,Premier League,Ball Playing Defender
840,Ibrahima Martinez,CB,Newcastle,Brazil,Premier League,Ball Playing Defender
841,Eder Ramos,CB,Manchester United,Belgium,Premier League,Stopper
842,Gabriel Hummels,CB,Newcastle,Spain,Premier League,Ball Playing Defender
843,Sergio Martinez,CB,Dortmund,Italy,Bundesliga,Stopper
844,Virgil Konate,CB,Real Betis,Switzerland,La Liga,Stopper
845,Bremer Van Dijk,CB,West Ham,Switzerland,Premier League,Stopper
846,Lisandro Maguire,CB,Bayern Munich,England,Bundesliga,Stopper
847,Lisandro Araujo,CB,Barcelona,Senegal,La Liga,Stopper
848,Cristian Martinez,CB,Brest,Portugal,Ligue 1,Ball Playing Defender
849,Matthijs Martinez,CB,Tottenham,Netherlands,Premier League,Stopper
850,Mats Bremer,CB,AC Milan,Uruguay,Serie A,Stopper
851,Ruben Bremer,CB,Napoli,Croatia,Serie A,Ball Playing Defender
852,Sven Gvardiol,CB,RB Leipzig,Spain,Bundesliga,Ball Playing Defender
853,Mats Van Dijk,CB,Real Sociedad,Italy,La Liga,Stopper
854,Sergio Skriniar,CB,West Ham,Switzerland,Premier League,Ball Playing Defender
855,Ibrahima Upamecano,CB,Frankfurt,Senegal,Bundesliga,Stopper
856,Matthijs Min-jae,CB,Lazio,Belgium,Serie A,Ball Playing Defender
857,Alessandro Botman,CB,Brighton,Switzerland,Premier League,Ball Playing Defender
858,Matthijs Bastoni,CB,Lyon,Argentina,Ligue 1,Stopper
859,Eder Upamecano,CB,Newcastle,Germany,Premier League,Ball Playing Defender
860,Manuel Upamecano,CB,Lille,France,Ligue 1,Ball Playing Defender
861,Virgil Torres,CB,Nice,Germany,Ligue 1,Stopper
862,Alessandro Ramos,CB,Frankfurt,Portugal,Bundesliga,Ball Playing Defender
863,Sven Upamecano,CB,Real Madrid,South Korea,La Liga,Ball Playing Defender
864,Ronald Akanji,CB,Lille,Croatia,Ligue 1,Stopper
865,Milan Ramos,CB,Real Betis,Germany,La Liga,Ball Playing Defender
866,Josko Botman,CB,Dortmund,Croatia,Bundesliga,Ball Playing Defender
867,Ronald Ramos,CB,Nice,Italy,Ligue 1,Stopper
868,Virgil Upamecano,CB,Lyon,Netherlands,Ligue 1,Stopper
869,Ibrahima Upamecano,CB,Monaco,South Korea,Ligue 1,Stopper
870,Bremer Min-jae,CB,Athletic Club,Germany,La Liga,Ball Playing Defender
871,Kim Skriniar,CB,Manchester United,England,Premier League,Ball Playing Defender
872,Manuel Maguire,CB,Bayern Munich,Brazil,Bundesliga,Ball Playing Defender
873,Lisandro Magalhaes,CB,West Ham,South Korea,Premier League,Stopper
874,Ruben Botman,CB,Nice,France,Ligue 1,Ball Playing Defender
875,Lisandro Araujo,CB,Monaco,Italy,Ligue 1,Ball Playing Defender
876,Mats Rudiger,CB,Newcastle,Netherlands,Premier League,Stopper
877,Antonio Araujo,CB,Brighton,England,Premier League,Ball Playing Defender
878,Manuel De Ligt,CB,Stuttgart,Italy,Bundesliga,Ball Playing Defender
879,Eder Saliba,CB,Bayern Munich,South Korea,Bundesliga,Ball Playing Defender
880,Virgil Maguire,CB,Stuttgart,Netherlands,Bundesliga,Stopper
881,Matthijs Silva,CB,Marseille,France,Ligue 1,Stopper
882,Ibrahima Magalhaes,CB,Atalanta,Italy,Serie A,Ball Playing Defender
883,Ibrahima Dias,CB,Barcelona,Germany,La Liga,Ball Playing Defender
884,Lisandro Militao,CB,Chelsea,Senegal,Premier League,Stopper
885,Eder Torres,CB,PSG,Belgium,Ligue 1,Stopper
886,Eder Konate,CB,West Ham,Spain,Premier League,Stopper
887,Pau Ramos,CB,Manchester United,Belgium,Premier League,Stopper
888,Cristian Torres,CB,Manchester United,England,Premier League,Stopper
889,Kim Kounde,CB,Chelsea,Germany,Premier League,Ball Playing Defender
890,Sergio Araujo,CB,Frankfurt,South Korea,Bundesliga,Ball Playing Defender
891,Marquinhos Maguire,CB,West Ham,Netherlands,Premier League,Ball Playing Defender
892,Marquinhos Torres,CB,Bayern Munich,Netherlands,Bundesliga,Ball Playing Defender
893,Eder Magalhaes,CB,Bayer Leverkusen,Belgium,Bundesliga,Ball Playing Defender
894,Josko Ramos,CB,Juventus,Brazil,Serie A,Ball Playing Defender
895,Virgil Gvardiol,CB,Tottenham,France,Premier League,Ball Playing Defender
896,Marquinhos Skriniar,CB,Nice,England,Ligue 1,Ball Playing Defender
897,Milan De Ligt,CB,Real Sociedad,England,La Liga,Ball Playing Defender
898,Ruben Magalhaes,CB,Aston Villa,Croatia,Premier League,Ball Playing Defender
899,Antonio Ramos,CB,AC Milan,England,Serie A,Stopper
900,Eder Akanji,CB,Frankfurt,Brazil,Bundesliga,Ball Playing Defender
901,Marquinhos Konate,CB,Bayer Leverkusen,France,Bundesliga,Stopper
902,Lisandro Saliba,CB,Real Betis,Senegal,La Liga,Ball Playing Defender
903,Milan Akanji,CB,Newcastle,South Korea,Premier League,Stopper
904,Matthijs Martinez,CB,Brighton,South Korea,Premier League,Stopper
905,Harry Martinez,CB,Brighton,Brazil,Premier League,Stopper
906,Marquinhos Magalhaes,CB,West Ham,Germany,Premier League,Ball Playing Defender
907,Sven Magalhaes,CB,Frankfurt,Switzerland,Bundesliga,Ball Playing Defender
908,Sven Saliba,CB,Athletic Club,Brazil,La Liga,Stopper
909,Josko Dias,CB,Girona,Switzerland,La Liga,Stopper
910,Harry Maguire,CB,Athletic Club,Switzerland,La Liga,Ball Playing Defender
911,Milan Rudiger,CB,AC Milan,Switzerland,Serie A,Stopper
912,Josko Ramos,CB,Manchester United,Uruguay,Premier League,Stopper
913,Dayot Militao,CB,Aston Villa,Belgium,Premier League,Ball Playing Defender
914,Matthijs Akanji,CB,Manchester City,Spain,Premier League,Stopper
915,William Upamecano,CB,Stuttgart,Uruguay,Bundesliga,Stopper
916,Milan Magalhaes,CB,Chelsea,Italy,Premier League,Stopper
917,Eder Maguire,CB,Inter Milan,Italy,Serie A,Ball Playing Defender
918,Ruben Upamecano,CB,Brighton,England,Premier League,Stopper
919,Mats Bastoni,CB,Atletico Madrid,Germany,La Liga,Ball Playing Defender
920,Bremer Saliba,CB,Brighton,France,Premier League,Stopper
921,Kim Martinez,CB,Athletic Club,Belgium,La Liga,Stopper
922,Bremer De Ligt,CB,Tottenham,Spain,Premier League,Stopper
923,Josko De Ligt,CB,Monaco,Germany,Ligue 1,Stopper
924,Ruben Dias,CB,Nice,Uruguay,Ligue 1,Ball Playing Defender
925,Milan Hummels,CB,Arsenal,South Korea,Premier League,Stopper
926,Sergio Saliba,CB,Brighton,Spain,Premier League,Stopper
927,Jules Araujo,CB,Athletic Club,Spain,La Liga,Ball Playing Defender
928,Sergio Skriniar,CB,Aston Villa,Uruguay,Premier League,Ball Playing Defender
929,Kim Dias,CB,Inter Milan,Uruguay,Serie A,Ball Playing Defender
930,Bremer Magalhaes,CB,Real Sociedad,Switzerland,La Liga,Stopper
931,Ibrahima Botman,CB,Dortmund,Netherlands,Bundesliga,Stopper
932,Josko Dias,CB,Brest,Germany,Ligue 1,Stopper
933,William Ramos,CB,Brest,Croatia,Ligue 1,Stopper
934,Harry Militao,CB,Real Sociedad,Brazil,La Liga,Stopper
935,Lisandro Magalhaes,CB,RB Leipzig,Spain,Bundesliga,Stopper
936,Dayot Magalhaes,CB,AS Roma,Belgium,Serie A,Stopper
937,Cristian Kounde,CB,Stuttgart,Belgium,Bundesliga,Stopper
938,Gabriel Araujo,CB,Monaco,Switzerland,Ligue 1,Stopper
939,Bremer Hummels,CB,Inter Milan,France,Serie A,Ball Playing Defender
940,Jules Botman,CB,Real Betis,France,La Liga,Ball Playing Defender
941,Cristian Gvardiol,CB,Girona,Switzerland,La Liga,Ball Playing Defender
942,Gabriel Maguire,CB,Nice,South Korea,Ligue 1,Ball Playing Defender
943,Antonio Silva,CB,Frankfurt,Netherlands,Bundesliga,Ball Playing Defender
944,Gabriel Militao,CB,RB Leipzig,France,Bundesliga,Stopper
945,Dayot Gvardiol,CB,Tottenham,Germany,Premier League,Stopper
946,Virgil Dias,CB,Bayer Leverkusen,England,Bundesliga,Ball Playing Defender
947,Milan Bremer,CB,Athletic Club,Spain,La Liga,Stopper
948,Milan Kounde,CB,Bayern Munich,Argentina,Bundesliga,Stopper
949,Sven Saliba,CB,Lyon,Spain,Ligue 1,Ball Playing Defender
950,Kim Van Dijk,CB,Girona,Croatia,La Liga,Ball Playing Defender
951,Kim Botman,CB,AC Milan,Senegal,Serie A,Ball Playing Defender
952,Sven Bremer,CB,Brighton,England,Premier League,Ball Playing Defender
953,Ruben Upamecano,CB,Lille,Belgium,Ligue 1,Stopper
954,Ibrahima Rudiger,CB,Stuttgart,Germany,Bundesliga,Ball Playing Defender
955,Pau De Ligt,CB,Lazio,South Korea,Serie A,Ball Playing Defender
956,Jules Silva,CB,Bologna,Portugal,Serie A,Stopper
957,Virgil Bremer,CB,Lille,South Korea,Ligue 1,Stopper
958,Matthijs De Ligt,CB,Juventus,Argentina,Serie A,Stopper
959,Josko Militao,CB,Brest,Italy,Ligue 1,Stopper
960,Antonio De Ligt,CB,PSG,Croatia,Ligue 1,Stopper
961,Milan Bremer,CB,Lille,Belgium,Ligue 1,Stopper
962,William Akanji,CB,Brest,Portugal,Ligue 1,Stopper
963,Dayot Militao,CB,AS Roma,South Korea,Serie A,Stopper
964,Marquinhos Akanji,CB,Dortmund,Argentina,Bundesliga,Stopper
965,Bremer Magalhaes,CB,Atletico Madrid,Switzerland,La Liga,Stopper
966,Dayot Upamecano,CB,AC Milan,Uruguay,Serie A,Ball Playing Defender
967,Ruben Dias,CB,Athletic Club,Croatia,La Liga,Stopper
968,Sergio Romero,CB,Atletico Madrid,France,La Liga,Ball Playing Defender
969,Matthijs Romero,CB,Liverpool,France,Premier League,Stopper
970,Antonio Van Dijk,CB,Real Betis,Italy,La Liga,Stopper
971,Sergio Van Dijk,CB,Arsenal,Germany,Premier League,Ball Playing Defender
972,Ruben Magalhaes,CB,RB Leipzig,England,Bundesliga,Ball Playing Defender
973,Harry Gvardiol,CB,Bayern Munich,Belgium,Bundesliga,Ball Playing Defender
974,Gabriel Konate,CB,Atalanta,South Korea,Serie A,Stopper
975,Cristian Romero,CB,AC Milan,Uruguay,Serie A,Stopper
976,Pau Araujo,CB,Marseille,France,Ligue 1,Ball Playing Defender
977,Pau Magalhaes,CB,PSG,Portugal,Ligue 1,Stopper
978,Gabriel Bremer,CB,Bayer Leverkusen,South Korea,Bundesliga,Ball Playing Defender
979,Bremer Magalhaes,CB,Brest,Argentina,Ligue 1,Stopper
980,Kim Martinez,CB,West Ham,Spain,Premier League,Stopper
981,Bremer Rudiger,CB,Lyon,England,Ligue 1,Ball Playing Defender
982,Alessandro Skriniar,CB,Atletico Madrid,France,La Liga,Stopper
983,Ruben Araujo,CB,Tottenham,Brazil,Premier League,Ball Playing Defender
984,Sergio Kounde,CB,Inter Milan,Uruguay,Serie A,Ball Playing Defender
985,Mats Bremer,CB,Lazio,England,Serie A,Ball Playing Defender
986,Gabriel Akanji,CB,Dortmund,Brazil,Bundesliga,Ball Playing Defender
987,Pau Upamecano,CB,Tottenham,South Korea,Premier League,Ball Playing Defender
988,Marquinhos Gvardiol,CB,Chelsea,France,Premier League,Ball Playing Defender
989,Gabriel Araujo,CB,Atletico Madrid,Italy,La Liga,Stopper
990,Cristian Gvardiol,CB,AS Roma,France,Serie A,Stopper
991,William Bastoni,CB,Aston Villa,Netherlands,Premier League,Stopper
992,Alessandro De Ligt,CB,Marseille,Uruguay,Ligue 1,Ball Playing Defender
993,Dayot Bremer,CB,PSG,Uruguay,Ligue 1,Ball Playing Defender
994,William Min-jae,CB,Atalanta,Belgium,Serie A,Ball Playing Defender
995,Sven Militao,CB,Barcelona,South Korea,La Liga,Ball Playing Defender
996,Sergio Romero,CB,Lyon,Croatia,Ligue 1,Stopper
997,Bremer Torres,CB,Atletico Madrid,Netherlands,La Liga,Ball Playing Defender
998,Kim Torres,CB,Inter Milan,France,Serie A,Ball Playing Defender
999,Antonio Bastoni,CB,Barcelona,Croatia,La Liga,Stopper
1000,Sergio Van Dijk,CB,Atletico Madrid,Uruguay,La Liga,Stopper
1001,Antonio Bastoni,CB,Valencia,Croatia,La Liga,Stopper
1002,Josko Ramos,CB,Brighton,Croatia,Premier League,Stopper
1003,Bremer Bremer,CB,Bayern Munich,Netherlands,Bundesliga,Ball Playing Defender
1004,Eder Militao,CB,Real Betis,England,La Liga,Ball Playing Defender
1005,Lisandro Martinez,CB,Dortmund,South Korea,Bundesliga,Ball Playing Defender
1006,Bremer Bremer,CB,Atletico Madrid,Senegal,La Liga,Stopper
1007,Marquinhos Van Dijk,CB,Lazio,Netherlands,Serie A,Stopper
1008,Eder Romero,CB,Bayer Leverkusen,Croatia,Bundesliga,Ball Playing Defender
1009,Dayot Min-jae,CB,Inter Milan,France,Serie A,Ball Playing Defender
1010,Antonio Ramos,CB,Real Betis,South Korea,La Liga,Ball Playing Defender
1011,Ruben Saliba,CB,Real Betis,Switzerland,La Liga,Ball Playing Defender
1012,Milan Gvardiol,CB,Monaco,England,Ligue 1,Ball Playing Defender
1013,Kim Magalhaes,CB,Stuttgart,Senegal,Bundesliga,Ball Playing Defender
1014,Alessandro Bastoni,CB,Arsenal,Italy,Premier League,Ball Playing Defender
1015,Manuel Saliba,CB,Chelsea,Brazil,Premier League,Stopper
1016,Gabriel Silva,CB,Brest,Belgium,Ligue 1,Ball Playing Defender
1017,Marquinhos Skriniar,CB,Lazio,Netherlands,Serie A,Stopper
1018,Bremer Maguire,CB,Manchester City,Germany,Premier League,Ball Playing Defender
1019,Sergio Magalhaes,CB,Atletico Madrid,France,La Liga,Stopper
1020,William De Ligt,CB,Dortmund,Netherlands,Bundesliga,Stopper
1021,Ruben Martinez,CB,PSG,South Korea,Ligue 1,Ball Playing Defender
1022,Kim Dias,CB,Lille,Spain,Ligue 1,Stopper
1023,Jules Upamecano,CB,Tottenham,Croatia,Premier League,Ball Playing Defender
1024,Dayot Bremer,CB,AC Milan,Italy,Serie A,Ball Playing Defender
1025,Sven Gvardiol,CB,Bologna,Portugal,Serie A,Ball Playing Defender
1026,Manuel Silva,CB,Aston Villa,Switzerland,Premier League,Stopper
1027,Gabriel Gvardiol,CB,Brest,Argentina,Ligue 1,Ball Playing Defender
1028,Dayot Konate,CB,Atletico Madrid,Switzerland,La Liga,Stopper
1029,Jules Bastoni,CB,AS Roma,Senegal,Serie A,Ball Playing Defender
1030,Alessandro Militao,CB,Inter Milan,England,Serie A,Ball Playing Defender
1031,Sven Min-jae,CB,Lille,France,Ligue 1,Stopper
1032,Milan Van Dijk,CB,Lille,Uruguay,Ligue 1,Ball Playing Defender
1033,Bremer Ramos,CB,Girona,Switzerland,La Liga,Stopper
1034,Gabriel Akanji,CB,Valencia,Italy,La Liga,Stopper
1035,Alessandro Hummels,CB,Tottenham,Germany,Premier League,Ball Playing Defender
1036,Ronald Bastoni,CB,Atalanta,Croatia,Serie A,Stopper
1037,Cristian Gvardiol,CB,Valencia,Germany,La Liga,Stopper
1038,Josko Martinez,CB,Brest,Portugal,Ligue 1,Stopper
1039,Alessandro Skriniar,CB,Athletic Club,Belgium,La Liga,Ball Playing Defender
1040,Lisandro Bastoni,CB,Frankfurt,Germany,Bundesliga,Ball Playing Defender
1041,Dayot Bremer,CB,Bologna,Netherlands,Serie A,Stopper
1042,Harry Akanji,CB,RB Leipzig,Italy,Bundesliga,Stopper
1043,Alessandro Militao,CB,Girona,South Korea,La Liga,Ball Playing Defender
1044,Lisandro Militao,CB,Stuttgart,France,Bundesliga,Ball Playing Defender
1045,Cristian Saliba,CB,Lille,Portugal,Ligue 1,Stopper
1046,Bremer Silva,CB,Monaco,Belgium,Ligue 1,Stopper
1047,Manuel Maguire,CB,PSG,Brazil,Ligue 1,Ball Playing Defender
1048,Gabriel Botman,CB,Stuttgart,England,Bundesliga,Ball Playing Defender
1049,Harry Torres,CB,Bayer Leverkusen,Portugal,Bundesliga,Ball Playing Defender
1050,Jules Akanji,CB,Lyon,Croatia,Ligue 1,Ball Playing Defender
1051,William Torres,CB,Stuttgart,Portugal,Bundesliga,Stopper
1052,Sven Martinez,CB,PSG,Italy,Ligue 1,Stopper
1053,Sergio Min-jae,CB,Bologna,Senegal,Serie A,Ball Playing Defender
1054,Cristian Martinez,CB,Marseille,Spain,Ligue 1,Ball Playing Defender
1055,Bremer Torres,CB,Lazio,Uruguay,Serie A,Ball Playing Defender
1056,William Konate,CB,Juventus,Brazil,Serie A,Stopper
1057,Sven Martinez,CB,Girona,Brazil,La Liga,Stopper
1058,Antonio Konate,CB,AC Milan,England,Serie A,Stopper
1059,Cristian De Ligt,CB,Inter Milan,Senegal,Serie A,Stopper
1060,William Upamecano,CB,Bayer Leverkusen,England,Bundesliga,Ball Playing Defender
1061,Jules Rudiger,CB,Real Sociedad,Germany,La Liga,Stopper
1062,Ruben Min-jae,CB,Frankfurt,Belgium,Bundesliga,Ball Playing Defender
1063,Ronald Akanji,CB,Newcastle,Argentina,Premier League,Ball Playing Defender
1064,Kim Saliba,CB,Atalanta,France,Serie A,Stopper
1065,Sven Skriniar,CB,Tottenham,Italy,Premier League,Ball Playing Defender
1066,Gabriel Bastoni,CB,Newcastle,Argentina,Premier League,Stopper
1067,Milan Kounde,CB,Newcastle,Portugal,Premier League,Ball Playing Defender
1068,Dayot Botman,CB,Lazio,Switzerland,Serie A,Ball Playing Defender
1069,Marquinhos Bastoni,CB,Bayern Munich,Argentina,Bundesliga,Stopper
1070,Ruben Militao,CB,Lille,Brazil,Ligue 1,Stopper
1071,Manuel Bremer,CB,Real Sociedad,South Korea,La Liga,Ball Playing Defender
1072,Josko Gvardiol,CB,Marseille,Spain,Ligue 1,Ball Playing Defender
1073,Pau Romero,CB,Brest,Netherlands,Ligue 1,Ball Playing Defender
1074,Bremer Akanji,CB,Dortmund,Belgium,Bundesliga,Ball Playing Defender
1075,William Martinez,CB,Liverpool,Portugal,Premier League,Stopper
1076,Mats De Ligt,CB,Real Madrid,Uruguay,La Liga,Stopper
1077,Lisandro De Ligt,CB,Brest,Croatia,Ligue 1,Ball Playing Defender
1078,Mats Van Dijk,CB,Lyon,South Korea,Ligue 1,Stopper
1079,Dayot Silva,CB,Napoli,Senegal,Serie A,Ball Playing Defender
1080,Sven Dias,CB,Stuttgart,Uruguay,Bundesliga,Ball Playing Defender
1081,Ronald Romero,CB,Lazio,England,Serie A,Stopper
1082,Bremer Rudiger,CB,Lazio,Argentina,Serie A,Ball Playing Defender
1083,Lisandro Magalhaes,CB,Bayer Leverkusen,Netherlands,Bundesliga,Ball Playing Defender
1084,Pau Silva,CB,Lille,Spain,Ligue 1,Ball Playing Defender
1085,Cristian Militao,CB,Chelsea,Portugal,Premier League,Ball Playing Defender
1086,Ruben Akanji,CB,Marseille,South Korea,Ligue 1,Stopper
1087,Marquinhos Min-jae,CB,Nice,Uruguay,Ligue 1,Ball Playing Defender
1088,Sven Konate,CB,Valencia,Uruguay,La Liga,Ball Playing Defender
1089,Sven Araujo,CB,Frankfurt,Belgium,Bundesliga,Stopper
1090,Dayot Van Dijk,CB,Marseille,Germany,Ligue 1,Ball Playing Defender
1091,Bremer Bremer,CB,Juventus,England,Serie A,Stopper
1092,Ronald Min-jae,CB,Atalanta,Brazil,Serie A,Stopper
1093,Ruben Konate,CB,Valencia,Belgium,La Liga,Stopper
1094,Gabriel Martinez,CB,Bayern Munich,Uruguay,Bundesliga,Stopper
1095,Eder Skriniar,CB,Barcelona,Portugal,La Liga,Stopper
